Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    December 31, 2022
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
1060386|BRANDYWINE OPERATING PARTNERSHIP, L.P.|8-K|2022-10-21|edgar/data/1060386/0000790816-22-000026.txt
1060386|BRANDYWINE OPERATING PARTNERSHIP, L.P.|8-K|2022-12-09|edgar/data/1060386/0001193125-22-301801.txt
1060386|BRANDYWINE OPERATING PARTNERSHIP, L.P.|8-K|2022-12-09|edgar/data/1060386/0001193125-22-301806.txt
1060386|BRANDYWINE OPERATING PARTNERSHIP, L.P.|8-K|2022-12-13|edgar/data/1060386/0001193125-22-303852.txt
1060386|BRANDYWINE OPERATING PARTNERSHIP, L.P.|8-K|2022-12-14|edgar/data/1060386/0001193125-22-304381.txt
1060386|BRANDYWINE OPERATING PARTNERSHIP, L.P.|8-K|2022-12-21|edgar/data/1060386/0001193125-22-310096.txt
1060391|REPUBLIC SERVICES, INC.|10-Q|2022-10-28|edgar/data/1060391/0001060391-22-000027.txt
1060391|REPUBLIC SERVICES, INC.|8-K|2022-10-27|edgar/data/1060391/0001060391-22-000026.txt
106040|WESTERN DIGITAL CORP|10-Q|2022-11-02|edgar/data/106040/0000106040-22-000065.txt
106040|WESTERN DIGITAL CORP|8-K|2022-10-27|edgar/data/106040/0000106040-22-000061.txt
106040|WESTERN DIGITAL CORP|8-K|2022-11-18|edgar/data/106040/0001193125-22-288992.txt
106040|WESTERN DIGITAL CORP|8-K|2022-12-23|edgar/data/106040/0001193125-22-311796.txt
1060736|Seagen Inc.|10-Q|2022-10-27|edgar/data/1060736/0001060736-22-000068.txt
1060736|Seagen Inc.|8-K|2022-10-27|edgar/data/1060736/0001060736-22-000065.txt
1060736|Seagen Inc.|8-K|2022-11-10|edgar/data/1060736/0001193125-22-281955.txt
1060736|Seagen Inc.|8-K|2022-11-18|edgar/data/1060736/0001193125-22-289073.txt
1060822|CARTERS INC|10-Q|2022-10-28|edgar/data/1060822/0001060822-22-000186.txt
1060822|CARTERS INC|8-K|2022-10-28|edgar/data/1060822/0001060822-22-000185.txt
1060955|ICON PLC|6-K|2022-11-04|edgar/data/1060955/0001060955-22-000032.txt
1061027|Viracta Therapeutics, Inc.|10-Q|2022-11-10|edgar/data/1061027/0000950170-22-024539.txt
1061027|Viracta Therapeutics, Inc.|8-K|2022-11-10|edgar/data/1061027/0000950170-22-024484.txt
1061069|AVALON HOLDINGS CORP|10-Q|2022-11-10|edgar/data/1061069/0001437749-22-026962.txt
1061069|AVALON HOLDINGS CORP|8-K|2022-12-21|edgar/data/1061069/0001437749-22-029483.txt
1061164|PEREGRINE INDUSTRIES INC|10-K|2022-10-31|edgar/data/1061164/0001477932-22-008034.txt
1061164|PEREGRINE INDUSTRIES INC|10-Q|2022-12-08|edgar/data/1061164/0001477932-22-009178.txt
1061219|ENTERPRISE PRODUCTS PARTNERS L.P.|10-Q|2022-11-08|edgar/data/1061219/0001061219-22-000027.txt
1061219|ENTERPRISE PRODUCTS PARTNERS L.P.|8-K|2022-11-01|edgar/data/1061219/0001140361-22-039229.txt
1061219|ENTERPRISE PRODUCTS PARTNERS L.P.|8-K|2022-11-16|edgar/data/1061219/0001061219-22-000029.txt
1061219|ENTERPRISE PRODUCTS PARTNERS L.P.|8-K|2022-11-22|edgar/data/1061219/0001193125-22-291099.txt
1061219|ENTERPRISE PRODUCTS PARTNERS L.P.|8-K|2022-12-29|edgar/data/1061219/0001193125-22-314156.txt
1061574|CGI INC|40-F|2022-12-16|edgar/data/1061574/0001193125-22-307510.txt
1061630|BLACKSTONE MORTGAGE TRUST, INC.|10-Q|2022-10-26|edgar/data/1061630/0001061630-22-000049.txt
1061630|BLACKSTONE MORTGAGE TRUST, INC.|8-K|2022-10-21|edgar/data/1061630/0001193125-22-266775.txt
1061630|BLACKSTONE MORTGAGE TRUST, INC.|8-K|2022-10-26|edgar/data/1061630/0001061630-22-000050.txt
1061937|HOST HOTELS & RESORTS L.P.|10-Q|2022-11-04|edgar/data/1061937/0000950170-22-022127.txt
1061937|HOST HOTELS & RESORTS L.P.|8-K|2022-10-12|edgar/data/1061937/0000950170-22-019500.txt
1061983|CYTOKINETICS INC|10-Q|2022-11-04|edgar/data/1061983/0000950170-22-022207.txt
1061983|CYTOKINETICS INC|8-K|2022-10-03|edgar/data/1061983/0000950170-22-019183.txt
1061983|CYTOKINETICS INC|8-K|2022-10-11|edgar/data/1061983/0000950170-22-019407.txt
1061983|CYTOKINETICS INC|8-K|2022-11-03|edgar/data/1061983/0000950170-22-021847.txt
1061983|CYTOKINETICS INC|8-K|2022-11-07|edgar/data/1061983/0000950170-22-022321.txt
1061983|CYTOKINETICS INC|8-K|2022-12-07|edgar/data/1061983/0000950170-22-026119.txt
1061983|CYTOKINETICS INC|8-K|2022-12-08|edgar/data/1061983/0000950170-22-026180.txt
1061983|CYTOKINETICS INC|8-K|2022-12-08|edgar/data/1061983/0000950170-22-026227.txt
1061983|CYTOKINETICS INC|8-K|2022-12-14|edgar/data/1061983/0000950170-22-026478.txt
1062128|Artemis Therapeutics, Inc.|10-Q|2022-11-14|edgar/data/1062128/0001178913-22-004012.txt
1062128|Artemis Therapeutics, Inc.|S-1/A|2022-11-21|edgar/data/1062128/0001178913-22-004114.txt
1062128|Artemis Therapeutics, Inc.|S-1/A|2022-12-20|edgar/data/1062128/0001178913-22-004383.txt
1062231|AMERICAN AXLE & MANUFACTURING HOLDINGS INC|10-Q|2022-11-04|edgar/data/1062231/0001062231-22-000044.txt
1062231|AMERICAN AXLE & MANUFACTURING HOLDINGS INC|8-K|2022-11-04|edgar/data/1062231/0000947871-22-001135.txt
1062231|AMERICAN AXLE & MANUFACTURING HOLDINGS INC|8-K|2022-11-04|edgar/data/1062231/0001062231-22-000042.txt
1062231|AMERICAN AXLE & MANUFACTURING HOLDINGS INC|8-K|2022-12-02|edgar/data/1062231/0001062231-22-000047.txt
1062231|AMERICAN AXLE & MANUFACTURING HOLDINGS INC|8-K|2022-12-14|edgar/data/1062231/0000947871-22-001243.txt
1062506|ATLANTICA INC|10-Q|2022-11-15|edgar/data/1062506/0001010412-22-000039.txt
1062579|AMDOCS LTD|20-F|2022-12-13|edgar/data/1062579/0001193125-22-303803.txt
1062822|LEXICON PHARMACEUTICALS, INC.|10-Q|2022-11-09|edgar/data/1062822/0001062822-22-000042.txt
1062822|LEXICON PHARMACEUTICALS, INC.|8-K|2022-11-09|edgar/data/1062822/0001062822-22-000041.txt
1063344|HERSHA HOSPITALITY TRUST|10-Q|2022-11-01|edgar/data/1063344/0001063344-22-000114.txt
1063344|HERSHA HOSPITALITY TRUST|8-K|2022-10-26|edgar/data/1063344/0001063344-22-000108.txt
1063537|RiceBran Technologies|10-Q|2022-11-03|edgar/data/1063537/0001437749-22-025781.txt
1063537|RiceBran Technologies|8-K|2022-10-11|edgar/data/1063537/0001437749-22-023934.txt
1063537|RiceBran Technologies|8-K|2022-10-20|edgar/data/1063537/0001437749-22-024413.txt
1063537|RiceBran Technologies|8-K|2022-11-03|edgar/data/1063537/0001437749-22-025766.txt
1063761|SIMON PROPERTY GROUP INC /DE/|10-Q|2022-11-03|edgar/data/1063761/0001558370-22-016109.txt
1063761|SIMON PROPERTY GROUP INC /DE/|8-K|2022-11-01|edgar/data/1063761/0001104659-22-113193.txt
1064642|SPDR SERIES TRUST|485BPOS|2022-10-27|edgar/data/1064642/0001193125-22-270865.txt
1064642|SPDR SERIES TRUST|497|2022-10-19|edgar/data/1064642/0001193125-22-265281.txt
1064642|SPDR SERIES TRUST|497|2022-10-31|edgar/data/1064642/0001193125-22-273482.txt
1064642|SPDR SERIES TRUST|497|2022-11-03|edgar/data/1064642/0001193125-22-276475.txt
1064722|GIVEMEPOWER CORP|10-Q/A|2022-10-25|edgar/data/1064722/0001493152-22-029464.txt
1064722|GIVEMEPOWER CORP|10-Q/A|2022-10-25|edgar/data/1064722/0001493152-22-029466.txt
1064722|GIVEMEPOWER CORP|10-Q/A|2022-10-26|edgar/data/1064722/0001493152-22-029612.txt
1064722|GIVEMEPOWER CORP|10-Q|2022-11-14|edgar/data/1064722/0001493152-22-031951.txt
1064722|GIVEMEPOWER CORP|8-K/A|2022-12-29|edgar/data/1064722/0001903596-22-000977.txt
1064722|GIVEMEPOWER CORP|8-K|2022-12-29|edgar/data/1064722/0001903596-22-000967.txt
1064728|PEABODY ENERGY CORP|10-Q|2022-11-03|edgar/data/1064728/0001064728-22-000067.txt
1064728|PEABODY ENERGY CORP|8-K|2022-10-20|edgar/data/1064728/0001064728-22-000061.txt
1064728|PEABODY ENERGY CORP|8-K|2022-11-03|edgar/data/1064728/0001064728-22-000065.txt
1064728|PEABODY ENERGY CORP|8-K|2022-11-17|edgar/data/1064728/0001064728-22-000069.txt
1065059|CENTRUS ENERGY CORP|10-Q|2022-11-09|edgar/data/1065059/0001065059-22-000034.txt
1065059|CENTRUS ENERGY CORP|8-K|2022-11-08|edgar/data/1065059/0001065059-22-000031.txt
1065059|CENTRUS ENERGY CORP|8-K|2022-11-14|edgar/data/1065059/0001065059-22-000037.txt
1065059|CENTRUS ENERGY CORP|8-K|2022-12-01|edgar/data/1065059/0001065059-22-000040.txt
1065059|CENTRUS ENERGY CORP|8-K|2022-12-30|edgar/data/1065059/0001065059-22-000043.txt
1065078|NETWORK-1 TECHNOLOGIES, INC.|10-Q|2022-11-14|edgar/data/1065078/0001072613-22-000628.txt
1065078|NETWORK-1 TECHNOLOGIES, INC.|8-K|2022-10-11|edgar/data/1065078/0001072613-22-000576.txt
1065078|NETWORK-1 TECHNOLOGIES, INC.|8-K|2022-10-12|edgar/data/1065078/0001072613-22-000579.txt
1065078|NETWORK-1 TECHNOLOGIES, INC.|8-K|2022-11-08|edgar/data/1065078/0001072613-22-000605.txt
1065078|NETWORK-1 TECHNOLOGIES, INC.|8-K|2022-11-16|edgar/data/1065078/0001072613-22-000633.txt
1065078|NETWORK-1 TECHNOLOGIES, INC.|8-K|2022-11-18|edgar/data/1065078/0001072613-22-000643.txt
1065078|NETWORK-1 TECHNOLOGIES, INC.|8-K|2022-12-22|edgar/data/1065078/0001072613-22-000665.txt
1065078|NETWORK-1 TECHNOLOGIES, INC.|8-K|2022-12-27|edgar/data/1065078/0001072613-22-000667.txt
1065088|EBAY INC|10-Q|2022-11-03|edgar/data/1065088/0001065088-22-000030.txt
1065088|EBAY INC|8-K|2022-11-02|edgar/data/1065088/0001065088-22-000027.txt
1065088|EBAY INC|8-K|2022-11-22|edgar/data/1065088/0001552781-22-000640.txt
1065201|AMERINST INSURANCE GROUP LTD|10-Q|2022-11-15|edgar/data/1065201/0001437749-22-027447.txt
1065201|AMERINST INSURANCE GROUP LTD|8-K|2022-11-28|edgar/data/1065201/0001437749-22-028087.txt
1065280|NETFLIX INC|10-Q|2022-10-20|edgar/data/1065280/0001065280-22-000368.txt
1065280|NETFLIX INC|8-K|2022-10-18|edgar/data/1065280/0001065280-22-000367.txt
1065280|NETFLIX INC|8-K|2022-10-21|edgar/data/1065280/0001065280-22-000369.txt
1065280|NETFLIX INC|8-K|2022-12-09|edgar/data/1065280/0001065280-22-000444.txt
1065280|NETFLIX INC|8-K|2022-12-23|edgar/data/1065280/0001065280-22-000445.txt
106532|WEYCO GROUP INC|10-Q|2022-11-07|edgar/data/106532/0001410578-22-002976.txt
106532|WEYCO GROUP INC|8-K|2022-11-01|edgar/data/106532/0001104659-22-113476.txt
106535|WEYERHAEUSER CO|10-Q|2022-10-28|edgar/data/106535/0001564590-22-035696.txt
106535|WEYERHAEUSER CO|8-K|2022-10-27|edgar/data/106535/0001564590-22-035454.txt
106535|WEYERHAEUSER CO|8-K|2022-11-14|edgar/data/106535/0001564590-22-037643.txt
106535|WEYERHAEUSER CO|8-K|2022-12-21|edgar/data/106535/0001564590-22-039562.txt
1065696|LKQ CORP|10-Q|2022-11-01|edgar/data/1065696/0001065696-22-000077.txt
1065696|LKQ CORP|8-K|2022-10-27|edgar/data/1065696/0001065696-22-000067.txt
1065696|LKQ CORP|8-K|2022-10-27|edgar/data/1065696/0001065696-22-000071.txt
1065837|SKECHERS USA INC|10-Q|2022-11-04|edgar/data/1065837/0001564590-22-036770.txt
1065837|SKECHERS USA INC|8-K|2022-10-25|edgar/data/1065837/0001564590-22-035097.txt
1066194|EGAIN Corp|10-Q|2022-11-14|edgar/data/1066194/0001558370-22-017825.txt
1066194|EGAIN Corp|8-K|2022-11-14|edgar/data/1066194/0001558370-22-017753.txt
1066194|EGAIN Corp|8-K|2022-12-09|edgar/data/1066194/0001558370-22-018513.txt
1066241|SPARROW FUNDS|485BPOS|2022-12-28|edgar/data/1066241/0001162044-22-001396.txt
1066247|REGENCY CENTERS LP|10-Q|2022-11-04|edgar/data/1066247/0000950170-22-022118.txt
1066247|REGENCY CENTERS LP|8-K|2022-11-04|edgar/data/1066247/0000950170-22-022007.txt
1066247|REGENCY CENTERS LP|8-K|2022-11-14|edgar/data/1066247/0000950170-22-024962.txt
106640|WHIRLPOOL CORP /DE/|10-Q|2022-10-21|edgar/data/106640/0000106640-22-000138.txt
106640|WHIRLPOOL CORP /DE/|8-K/A|2022-12-06|edgar/data/106640/0000106640-22-000148.txt
106640|WHIRLPOOL CORP /DE/|8-K|2022-10-20|edgar/data/106640/0000106640-22-000132.txt
106640|WHIRLPOOL CORP /DE/|8-K|2022-11-01|edgar/data/106640/0000106640-22-000141.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|10-Q|2022-10-24|edgar/data/1066605/0001066605-22-000072.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|8-K|2022-10-24|edgar/data/1066605/0001066605-22-000070.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|8-K|2022-12-19|edgar/data/1066605/0001193125-22-308313.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|8-K|2022-12-29|edgar/data/1066605/0001193125-22-314797.txt
1066656|Ceres Classic L.P.|10-Q|2022-11-10|edgar/data/1066656/0001193125-22-282241.txt
1066656|Ceres Classic L.P.|8-K|2022-11-21|edgar/data/1066656/0001193125-22-289864.txt
1066684|THEGLOBE COM INC|10-Q|2022-11-03|edgar/data/1066684/0001410578-22-002925.txt
1066719|Taihe Group, Inc.|10-Q|2022-11-14|edgar/data/1066719/0001683168-22-007638.txt
1066764|Bitech Technologies Corp|10-Q/A|2022-10-05|edgar/data/1066764/0001493152-22-027732.txt
1066764|Bitech Technologies Corp|10-Q|2022-11-10|edgar/data/1066764/0001493152-22-031385.txt
1066764|Bitech Technologies Corp|8-K|2022-12-21|edgar/data/1066764/0001493152-22-036177.txt
1066764|Bitech Technologies Corp|S-1/A|2022-10-05|edgar/data/1066764/0001493152-22-027735.txt
1066923|Future FinTech Group Inc.|10-Q|2022-11-21|edgar/data/1066923/0001213900-22-074214.txt
1066923|Future FinTech Group Inc.|8-K|2022-10-03|edgar/data/1066923/0001213900-22-060987.txt
1066923|Future FinTech Group Inc.|8-K|2022-12-21|edgar/data/1066923/0001213900-22-081778.txt
1067063|Veris Residential, L.P.|10-Q|2022-11-02|edgar/data/1067063/0000924901-22-000019.txt
1067063|Veris Residential, L.P.|8-K|2022-10-21|edgar/data/1067063/0001104659-22-110608.txt
1067063|Veris Residential, L.P.|8-K|2022-11-25|edgar/data/1067063/0001104659-22-121946.txt
1067294|CRACKER BARREL OLD COUNTRY STORE, INC|10-Q|2022-12-02|edgar/data/1067294/0001140361-22-044158.txt
1067294|CRACKER BARREL OLD COUNTRY STORE, INC|8-K|2022-11-18|edgar/data/1067294/0001104659-22-120072.txt
1067294|CRACKER BARREL OLD COUNTRY STORE, INC|8-K|2022-12-02|edgar/data/1067294/0001104659-22-123902.txt
1067442|PRUDENTIAL INVESTMENT PORTFOLIOS 16|485BPOS|2022-12-29|edgar/data/1067442/0001683863-22-008041.txt
1067701|UNITED RENTALS, INC.|10-Q|2022-10-26|edgar/data/1067701/0001067701-22-000039.txt
1067701|UNITED RENTALS, INC.|8-K|2022-10-11|edgar/data/1067701/0001193125-22-260630.txt
1067701|UNITED RENTALS, INC.|8-K|2022-10-26|edgar/data/1067701/0001067701-22-000041.txt
1067701|UNITED RENTALS, INC.|8-K|2022-11-07|edgar/data/1067701/0001193125-22-278566.txt
1067701|UNITED RENTALS, INC.|8-K|2022-11-14|edgar/data/1067701/0001104659-22-117558.txt
1067701|UNITED RENTALS, INC.|8-K|2022-11-15|edgar/data/1067701/0001104659-22-118993.txt
1067701|UNITED RENTALS, INC.|8-K|2022-11-30|edgar/data/1067701/0001104659-22-123250.txt
1067701|UNITED RENTALS, INC.|8-K|2022-12-07|edgar/data/1067701/0001104659-22-125218.txt
1067701|UNITED RENTALS, INC.|8-K|2022-12-20|edgar/data/1067701/0001193125-22-309162.txt
1067837|AUDACY, INC.|10-Q|2022-11-09|edgar/data/1067837/0001628280-22-029298.txt
1067837|AUDACY, INC.|8-K|2022-10-14|edgar/data/1067837/0001193125-22-262961.txt
1067837|AUDACY, INC.|8-K|2022-11-08|edgar/data/1067837/0001193125-22-279729.txt
1067837|AUDACY, INC.|8-K|2022-12-12|edgar/data/1067837/0001193125-22-302800.txt
1067873|AS-IP TECH INC|10-K|2022-10-12|edgar/data/1067873/0001393905-22-000407.txt
1067873|AS-IP TECH INC|10-Q|2022-11-14|edgar/data/1067873/0001393905-22-000456.txt
1067983|BERKSHIRE HATHAWAY INC|10-Q|2022-11-07|edgar/data/1067983/0000950170-22-022287.txt
1067983|BERKSHIRE HATHAWAY INC|8-K|2022-10-04|edgar/data/1067983/0001193125-22-257636.txt
1067983|BERKSHIRE HATHAWAY INC|8-K|2022-11-08|edgar/data/1067983/0001193125-22-280284.txt
1067983|BERKSHIRE HATHAWAY INC|8-K|2022-12-08|edgar/data/1067983/0001193125-22-301017.txt
1067983|BERKSHIRE HATHAWAY INC|8-K|2022-12-19|edgar/data/1067983/0001193125-22-308039.txt
1068148|PARK OHIO INDUSTRIES INC/OH|10-Q|2022-11-08|edgar/data/1068148/0001068148-22-000013.txt
106830|VANGUARD MONEY MARKET RESERVES|485BPOS|2022-12-21|edgar/data/106830/0001683863-22-007774.txt
1068689|Data443 Risk Mitigation, Inc.|10-Q|2022-11-14|edgar/data/1068689/0001493152-22-032067.txt
1068689|Data443 Risk Mitigation, Inc.|8-K|2022-11-07|edgar/data/1068689/0001493152-22-030763.txt
1068689|Data443 Risk Mitigation, Inc.|8-K|2022-11-07|edgar/data/1068689/0001493152-22-030767.txt
1068689|Data443 Risk Mitigation, Inc.|8-K|2022-12-12|edgar/data/1068689/0001493152-22-035103.txt
1068689|Data443 Risk Mitigation, Inc.|S-1/A|2022-11-07|edgar/data/1068689/0001493152-22-030843.txt
1068851|PROSPERITY BANCSHARES INC|10-Q|2022-11-04|edgar/data/1068851/0001564590-22-036747.txt
1068851|PROSPERITY BANCSHARES INC|8-K|2022-10-06|edgar/data/1068851/0001564590-22-033633.txt
1068851|PROSPERITY BANCSHARES INC|8-K|2022-10-11|edgar/data/1068851/0001564590-22-033861.txt
1068851|PROSPERITY BANCSHARES INC|8-K|2022-10-26|edgar/data/1068851/0001564590-22-035190.txt
1068875|BLUCORA, INC.|10-Q|2022-11-01|edgar/data/1068875/0001068875-22-000110.txt
1068875|BLUCORA, INC.|8-K|2022-11-01|edgar/data/1068875/0001068875-22-000109.txt
1068875|BLUCORA, INC.|8-K|2022-11-01|edgar/data/1068875/0001387131-22-010995.txt
1068875|BLUCORA, INC.|8-K|2022-12-19|edgar/data/1068875/0001839882-22-029407.txt
1068875|BLUCORA, INC.|8-K|2022-12-22|edgar/data/1068875/0001387131-22-012659.txt
1069157|EAST WEST BANCORP INC|10-Q|2022-11-08|edgar/data/1069157/0001069157-22-000085.txt
1069157|EAST WEST BANCORP INC|8-K|2022-10-20|edgar/data/1069157/0001069157-22-000082.txt
1069157|EAST WEST BANCORP INC|8-K|2022-12-08|edgar/data/1069157/0001069157-22-000090.txt
1069183|AXON ENTERPRISE, INC.|10-Q|2022-11-09|edgar/data/1069183/0001069183-22-000055.txt
1069183|AXON ENTERPRISE, INC.|8-K|2022-11-08|edgar/data/1069183/0001069183-22-000053.txt
1069183|AXON ENTERPRISE, INC.|8-K|2022-12-05|edgar/data/1069183/0001069183-22-000062.txt
1069183|AXON ENTERPRISE, INC.|8-K|2022-12-07|edgar/data/1069183/0001558370-22-018424.txt
1069183|AXON ENTERPRISE, INC.|8-K|2022-12-09|edgar/data/1069183/0001069183-22-000065.txt
1069183|AXON ENTERPRISE, INC.|8-K|2022-12-14|edgar/data/1069183/0001069183-22-000071.txt
1069183|AXON ENTERPRISE, INC.|8-K|2022-12-19|edgar/data/1069183/0001069183-22-000076.txt
1069202|LENNOX INTERNATIONAL INC|10-Q|2022-10-27|edgar/data/1069202/0001628280-22-027168.txt
1069202|LENNOX INTERNATIONAL INC|8-K|2022-10-27|edgar/data/1069202/0001193125-22-270358.txt
1069202|LENNOX INTERNATIONAL INC|8-K|2022-11-17|edgar/data/1069202/0001193125-22-287244.txt
1069202|LENNOX INTERNATIONAL INC|8-K|2022-12-02|edgar/data/1069202/0001193125-22-297138.txt
1069202|LENNOX INTERNATIONAL INC|8-K|2022-12-12|edgar/data/1069202/0001193125-22-302285.txt
1069258|KRATOS DEFENSE & SECURITY SOLUTIONS, INC.|10-Q|2022-11-03|edgar/data/1069258/0001069258-22-000061.txt
1069258|KRATOS DEFENSE & SECURITY SOLUTIONS, INC.|8-K|2022-11-03|edgar/data/1069258/0001069258-22-000059.txt
1069308|Acer Therapeutics Inc.|10-Q/A|2022-11-14|edgar/data/1069308/0001564590-22-037667.txt
1069308|Acer Therapeutics Inc.|10-Q|2022-11-14|edgar/data/1069308/0001564590-22-037680.txt
1069308|Acer Therapeutics Inc.|8-K|2022-10-03|edgar/data/1069308/0001564590-22-033063.txt
1069308|Acer Therapeutics Inc.|8-K|2022-10-05|edgar/data/1069308/0001564590-22-033519.txt
1069308|Acer Therapeutics Inc.|8-K|2022-10-06|edgar/data/1069308/0001564590-22-033641.txt
1069308|Acer Therapeutics Inc.|8-K|2022-10-26|edgar/data/1069308/0001564590-22-035194.txt
1069308|Acer Therapeutics Inc.|8-K|2022-11-14|edgar/data/1069308/0001564590-22-037660.txt
1069308|Acer Therapeutics Inc.|8-K|2022-11-14|edgar/data/1069308/0001564590-22-037670.txt
1069308|Acer Therapeutics Inc.|8-K|2022-11-29|edgar/data/1069308/0001564590-22-038569.txt
1069308|Acer Therapeutics Inc.|8-K|2022-11-30|edgar/data/1069308/0001564590-22-038602.txt
1069308|Acer Therapeutics Inc.|8-K|2022-12-08|edgar/data/1069308/0001564590-22-039143.txt
1069308|Acer Therapeutics Inc.|8-K|2022-12-27|edgar/data/1069308/0001564590-22-039696.txt
1069308|Acer Therapeutics Inc.|8-K|2022-12-29|edgar/data/1069308/0001564590-22-039861.txt
1069394|FLEXIBLE SOLUTIONS INTERNATIONAL INC|10-Q|2022-11-14|edgar/data/1069394/0001493152-22-032019.txt
1069394|FLEXIBLE SOLUTIONS INTERNATIONAL INC|8-K|2022-11-15|edgar/data/1069394/0001493152-22-032515.txt
1069394|FLEXIBLE SOLUTIONS INTERNATIONAL INC|8-K|2022-11-22|edgar/data/1069394/0001493152-22-033189.txt
1069530|CASSAVA SCIENCES INC|10-Q|2022-11-07|edgar/data/1069530/0001069530-22-000058.txt
1069530|CASSAVA SCIENCES INC|8-K|2022-10-27|edgar/data/1069530/0001069530-22-000051.txt
1069530|CASSAVA SCIENCES INC|8-K|2022-11-03|edgar/data/1069530/0001069530-22-000056.txt
1069530|CASSAVA SCIENCES INC|8-K|2022-11-07|edgar/data/1069530/0001171843-22-007153.txt
1069530|CASSAVA SCIENCES INC|8-K|2022-11-22|edgar/data/1069530/0001069530-22-000061.txt
1069530|CASSAVA SCIENCES INC|8-K|2022-12-22|edgar/data/1069530/0001069530-22-000063.txt
1069533|RGC RESOURCES INC|10-K|2022-12-02|edgar/data/1069533/0001437749-22-028313.txt
1069533|RGC RESOURCES INC|8-K/A|2022-11-14|edgar/data/1069533/0001437749-22-027331.txt
1069533|RGC RESOURCES INC|8-K|2022-10-11|edgar/data/1069533/0001437749-22-023913.txt
1069533|RGC RESOURCES INC|8-K|2022-11-04|edgar/data/1069533/0001437749-22-025921.txt
1069533|RGC RESOURCES INC|8-K|2022-11-17|edgar/data/1069533/0001437749-22-027630.txt
1069533|RGC RESOURCES INC|8-K|2022-12-05|edgar/data/1069533/0001437749-22-028386.txt
1069533|RGC RESOURCES INC|8-K|2022-12-07|edgar/data/1069533/0001437749-22-028674.txt
1069878|TREX CO INC|10-Q|2022-10-31|edgar/data/1069878/0001193125-22-274084.txt
1069878|TREX CO INC|8-K/A|2022-11-15|edgar/data/1069878/0001193125-22-285300.txt
1069878|TREX CO INC|8-K|2022-10-31|edgar/data/1069878/0001157523-22-001440.txt
1069878|TREX CO INC|8-K|2022-12-23|edgar/data/1069878/0001193125-22-311750.txt
1069878|TREX CO INC|8-K|2022-12-30|edgar/data/1069878/0001193125-22-315320.txt
1069899|PHIBRO ANIMAL HEALTH CORP|10-Q|2022-11-09|edgar/data/1069899/0001558370-22-017157.txt
1069899|PHIBRO ANIMAL HEALTH CORP|8-K|2022-11-07|edgar/data/1069899/0001104659-22-115453.txt
1069899|PHIBRO ANIMAL HEALTH CORP|8-K|2022-11-08|edgar/data/1069899/0001104659-22-115975.txt
1069899|PHIBRO ANIMAL HEALTH CORP|8-K|2022-11-09|edgar/data/1069899/0001558370-22-017185.txt
1069996|FedNat Holding Co|8-K/A|2022-10-26|edgar/data/1069996/0001069996-22-000096.txt
1069996|FedNat Holding Co|8-K|2022-10-26|edgar/data/1069996/0001069996-22-000094.txt
1069996|FedNat Holding Co|8-K|2022-11-04|edgar/data/1069996/0001069996-22-000098.txt
1069996|FedNat Holding Co|8-K|2022-12-12|edgar/data/1069996/0001069996-22-000102.txt
1070050|AppTech Payments Corp.|10-Q|2022-11-10|edgar/data/1070050/0001903596-22-000775.txt
1070081|PTC THERAPEUTICS, INC.|10-Q|2022-10-27|edgar/data/1070081/0001070081-22-000041.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2022-10-18|edgar/data/1070081/0001070081-22-000035.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2022-10-27|edgar/data/1070081/0001070081-22-000038.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2022-10-27|edgar/data/1070081/0001104659-22-112002.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2022-12-06|edgar/data/1070081/0001104659-22-124889.txt
1070222|NEW COVENANT FUNDS|485BPOS|2022-10-28|edgar/data/1070222/0001104659-22-112536.txt
1070235|BLACKBERRY Ltd|10-Q|2022-12-21|edgar/data/1070235/0001070235-22-000168.txt
1070235|BLACKBERRY Ltd|8-K|2022-12-20|edgar/data/1070235/0001070235-22-000165.txt
1070287|PRUDENTIAL INVESTMENT PORTFOLIOS 9|485BPOS|2022-12-29|edgar/data/1070287/0001683863-22-008062.txt
1070296|FIRST CAPITAL INC|10-Q|2022-11-14|edgar/data/1070296/0001171843-22-007438.txt
1070296|FIRST CAPITAL INC|8-K|2022-10-21|edgar/data/1070296/0001104659-22-110459.txt
1070296|FIRST CAPITAL INC|8-K|2022-10-31|edgar/data/1070296/0001171843-22-006908.txt
1070304|ORIX CORP|6-K|2022-11-10|edgar/data/1070304/0001193125-22-281834.txt
1070412|CNX Resources Corp|10-Q|2022-10-27|edgar/data/1070412/0001070412-22-000054.txt
1070412|CNX Resources Corp|8-K|2022-10-27|edgar/data/1070412/0001070412-22-000052.txt
