Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    September 30, 2022
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
1460602|Orgenesis Inc.|8-K|2022-08-17|edgar/data/1460602/0001493152-22-023304.txt
1460702|Qualigen Therapeutics, Inc.|10-Q|2022-08-15|edgar/data/1460702/0001493152-22-022898.txt
1460702|Qualigen Therapeutics, Inc.|8-K|2022-08-16|edgar/data/1460702/0001493152-22-023100.txt
1460702|Qualigen Therapeutics, Inc.|8-K|2022-08-26|edgar/data/1460702/0001493152-22-024165.txt
1460702|Qualigen Therapeutics, Inc.|8-K|2022-09-02|edgar/data/1460702/0001493152-22-024892.txt
1461219|GRAHAM ALTERNATIVE INVESTMENT FUND I LLC|10-Q|2022-08-15|edgar/data/1461219/0001140361-22-029587.txt
1461237|GRAHAM ALTERNATIVE INVESTMENT FUND II LLC|10-Q|2022-08-15|edgar/data/1461237/0001140361-22-029585.txt
1462056|Backblaze, Inc.|10-Q|2022-08-12|edgar/data/1462056/0001462056-22-000006.txt
1462056|Backblaze, Inc.|8-K|2022-08-09|edgar/data/1462056/0001462056-22-000002.txt
1462103|MEWBOURNE ENERGY PARTNERS 09-A, L.P.|10-Q|2022-08-15|edgar/data/1462103/0001387131-22-008751.txt
1462120|Live Oak Bancshares, Inc.|10-Q|2022-08-03|edgar/data/1462120/0001564590-22-027736.txt
1462120|Live Oak Bancshares, Inc.|8-K|2022-07-07|edgar/data/1462120/0001564590-22-025448.txt
1462120|Live Oak Bancshares, Inc.|8-K|2022-07-20|edgar/data/1462120/0001564590-22-026049.txt
1462120|Live Oak Bancshares, Inc.|8-K|2022-07-27|edgar/data/1462120/0001564590-22-026707.txt
1462120|Live Oak Bancshares, Inc.|8-K|2022-08-18|edgar/data/1462120/0001564590-22-029711.txt
1462120|Live Oak Bancshares, Inc.|8-K|2022-08-23|edgar/data/1462120/0001564590-22-029965.txt
1462120|Live Oak Bancshares, Inc.|8-K|2022-09-06|edgar/data/1462120/0001564590-22-031022.txt
1462120|Live Oak Bancshares, Inc.|8-K|2022-09-09|edgar/data/1462120/0001564590-22-031395.txt
1462120|Live Oak Bancshares, Inc.|8-K|2022-09-19|edgar/data/1462120/0001564590-22-031875.txt
1462223|Recruiter.com Group, Inc.|10-Q|2022-08-15|edgar/data/1462223/0001654954-22-011368.txt
1462223|Recruiter.com Group, Inc.|8-K/A|2022-08-17|edgar/data/1462223/0001654954-22-011507.txt
1462223|Recruiter.com Group, Inc.|8-K|2022-07-05|edgar/data/1462223/0001654954-22-009216.txt
1462223|Recruiter.com Group, Inc.|8-K|2022-07-29|edgar/data/1462223/0001654954-22-010279.txt
1462223|Recruiter.com Group, Inc.|8-K|2022-08-17|edgar/data/1462223/0001654954-22-011504.txt
1462223|Recruiter.com Group, Inc.|8-K|2022-08-31|edgar/data/1462223/0001654954-22-012024.txt
1462418|ALTISOURCE PORTFOLIO SOLUTIONS S.A.|10-Q|2022-07-28|edgar/data/1462418/0001462418-22-000037.txt
1462418|ALTISOURCE PORTFOLIO SOLUTIONS S.A.|8-K|2022-07-28|edgar/data/1462418/0001462418-22-000036.txt
1462418|ALTISOURCE PORTFOLIO SOLUTIONS S.A.|8-K|2022-08-22|edgar/data/1462418/0001462418-22-000039.txt
1463101|Enphase Energy, Inc.|10-Q|2022-07-26|edgar/data/1463101/0001463101-22-000094.txt
1463101|Enphase Energy, Inc.|8-K|2022-07-26|edgar/data/1463101/0001463101-22-000093.txt
1463172|Zendesk, Inc.|10-K/A|2022-07-01|edgar/data/1463172/0001193125-22-187294.txt
1463172|Zendesk, Inc.|10-Q|2022-07-29|edgar/data/1463172/0001463172-22-000236.txt
1463172|Zendesk, Inc.|8-K|2022-07-11|edgar/data/1463172/0001140361-22-025752.txt
1463172|Zendesk, Inc.|8-K|2022-07-28|edgar/data/1463172/0001463172-22-000230.txt
1463172|Zendesk, Inc.|8-K|2022-08-17|edgar/data/1463172/0001140361-22-030118.txt
1463172|Zendesk, Inc.|8-K|2022-08-30|edgar/data/1463172/0001140361-22-031361.txt
1463172|Zendesk, Inc.|8-K|2022-09-01|edgar/data/1463172/0001140361-22-031977.txt
1463172|Zendesk, Inc.|8-K|2022-09-09|edgar/data/1463172/0001140361-22-032926.txt
1463172|Zendesk, Inc.|8-K|2022-09-19|edgar/data/1463172/0001140361-22-033819.txt
1463208|Transportation & Logistics Systems, Inc.|10-Q|2022-08-12|edgar/data/1463208/0001493152-22-022389.txt
1463208|Transportation & Logistics Systems, Inc.|8-K|2022-07-07|edgar/data/1463208/0001493152-22-018775.txt
1463208|Transportation & Logistics Systems, Inc.|8-K|2022-08-04|edgar/data/1463208/0001493152-22-021310.txt
1463208|Transportation & Logistics Systems, Inc.|8-K|2022-08-10|edgar/data/1463208/0001493152-22-021831.txt
1463208|Transportation & Logistics Systems, Inc.|8-K|2022-08-22|edgar/data/1463208/0001493152-22-023724.txt
1463208|Transportation & Logistics Systems, Inc.|8-K|2022-09-13|edgar/data/1463208/0001493152-22-025682.txt
1463208|Transportation & Logistics Systems, Inc.|8-K|2022-09-20|edgar/data/1463208/0001493152-22-026317.txt
1463361|Unity Biotechnology, Inc.|10-Q|2022-08-12|edgar/data/1463361/0001564590-22-029209.txt
1463361|Unity Biotechnology, Inc.|8-K|2022-07-05|edgar/data/1463361/0001564590-22-025231.txt
1463361|Unity Biotechnology, Inc.|8-K|2022-08-12|edgar/data/1463361/0001193125-22-219278.txt
1463361|Unity Biotechnology, Inc.|8-K|2022-08-12|edgar/data/1463361/0001564590-22-029212.txt
1463361|Unity Biotechnology, Inc.|8-K|2022-08-19|edgar/data/1463361/0001193125-22-224686.txt
1463361|Unity Biotechnology, Inc.|8-K|2022-08-22|edgar/data/1463361/0001193125-22-226463.txt
1463389|ATEL 14, LLC|10-Q|2022-08-12|edgar/data/1463389/0001558370-22-013451.txt
1463833|IDW MEDIA HOLDINGS, INC.|10-Q|2022-09-14|edgar/data/1463833/0001213900-22-055906.txt
1463833|IDW MEDIA HOLDINGS, INC.|8-K|2022-08-24|edgar/data/1463833/0001213900-22-050796.txt
1463833|IDW MEDIA HOLDINGS, INC.|8-K|2022-08-31|edgar/data/1463833/0001213900-22-052671.txt
1463833|IDW MEDIA HOLDINGS, INC.|8-K|2022-09-14|edgar/data/1463833/0001213900-22-055915.txt
1463913|US Alliance Corp|10-Q|2022-08-11|edgar/data/1463913/0001437749-22-020156.txt
1463972|Vuzix Corp|10-Q|2022-08-09|edgar/data/1463972/0001558370-22-012864.txt
1463972|Vuzix Corp|8-K|2022-08-10|edgar/data/1463972/0001104659-22-088487.txt
1464343|Atlanticus Holdings Corp|10-Q|2022-08-09|edgar/data/1464343/0001437749-22-019623.txt
1464343|Atlanticus Holdings Corp|8-K|2022-08-10|edgar/data/1464343/0001437749-22-019732.txt
1464413|Starboard Investment Trust|485BPOS|2022-07-29|edgar/data/1464413/0001464413-22-000142.txt
1464413|Starboard Investment Trust|485BPOS|2022-09-28|edgar/data/1464413/0001464413-22-000183.txt
1464423|PennyMac Mortgage Investment Trust|10-Q|2022-08-05|edgar/data/1464423/0001564590-22-028208.txt
1464423|PennyMac Mortgage Investment Trust|8-K|2022-07-05|edgar/data/1464423/0001564590-22-025239.txt
1464423|PennyMac Mortgage Investment Trust|8-K|2022-08-02|edgar/data/1464423/0001564590-22-027496.txt
1464790|B. Riley Financial, Inc.|10-Q|2022-07-29|edgar/data/1464790/0001628280-22-019817.txt
1464790|B. Riley Financial, Inc.|8-K|2022-07-28|edgar/data/1464790/0001213900-22-042439.txt
1464865|Accredited Solutions, Inc.|10-Q|2022-08-23|edgar/data/1464865/0001477932-22-006394.txt
1464865|Accredited Solutions, Inc.|8-K|2022-07-21|edgar/data/1464865/0001477932-22-005288.txt
1464865|Accredited Solutions, Inc.|8-K|2022-07-28|edgar/data/1464865/0001477932-22-005451.txt
1464865|Accredited Solutions, Inc.|8-K|2022-08-04|edgar/data/1464865/0001477932-22-005634.txt
1464865|Accredited Solutions, Inc.|8-K|2022-08-25|edgar/data/1464865/0001477932-22-006452.txt
1464963|First Eagle Alternative Capital BDC, Inc.|8-K|2022-08-09|edgar/data/1464963/0001193125-22-216191.txt
1465128|STARWOOD PROPERTY TRUST, INC.|10-Q|2022-08-04|edgar/data/1465128/0001628280-22-020835.txt
1465128|STARWOOD PROPERTY TRUST, INC.|8-K|2022-08-04|edgar/data/1465128/0001628280-22-020833.txt
1465470|NaturalShrimp Inc|10-Q|2022-08-18|edgar/data/1465470/0001493152-22-023485.txt
1465470|NaturalShrimp Inc|8-K|2022-07-05|edgar/data/1465470/0001493152-22-018456.txt
1465470|NaturalShrimp Inc|8-K|2022-08-24|edgar/data/1465470/0001493152-22-023877.txt
1465470|NaturalShrimp Inc|8-K|2022-09-15|edgar/data/1465470/0001493152-22-025948.txt
1465740|TWO HARBORS INVESTMENT CORP.|10-Q|2022-08-04|edgar/data/1465740/0001465740-22-000070.txt
1465740|TWO HARBORS INVESTMENT CORP.|8-K|2022-08-03|edgar/data/1465740/0001104659-22-085655.txt
1465740|TWO HARBORS INVESTMENT CORP.|8-K|2022-08-03|edgar/data/1465740/0001465740-22-000068.txt
1465740|TWO HARBORS INVESTMENT CORP.|8-K|2022-08-15|edgar/data/1465740/0001104659-22-091257.txt
1465872|VANTAGE DRILLING INTERNATIONAL|10-Q|2022-08-12|edgar/data/1465872/0000950170-22-016980.txt
1465872|VANTAGE DRILLING INTERNATIONAL|8-K/A|2022-08-12|edgar/data/1465872/0000950170-22-017150.txt
1465872|VANTAGE DRILLING INTERNATIONAL|8-K|2022-08-11|edgar/data/1465872/0000950170-22-016680.txt
1465885|Western Asset Mortgage Capital Corp|10-Q|2022-08-09|edgar/data/1465885/0001628280-22-022005.txt
1465885|Western Asset Mortgage Capital Corp|8-K|2022-07-11|edgar/data/1465885/0001628280-22-018806.txt
1465885|Western Asset Mortgage Capital Corp|8-K|2022-08-05|edgar/data/1465885/0001628280-22-021193.txt
1466026|Midland States Bancorp, Inc.|10-Q|2022-08-04|edgar/data/1466026/0001466026-22-000012.txt
1466026|Midland States Bancorp, Inc.|8-K|2022-07-28|edgar/data/1466026/0001171843-22-005119.txt
1466026|Midland States Bancorp, Inc.|8-K|2022-08-01|edgar/data/1466026/0001171843-22-005210.txt
1466026|Midland States Bancorp, Inc.|8-K|2022-08-09|edgar/data/1466026/0001171843-22-005533.txt
1466026|Midland States Bancorp, Inc.|8-K|2022-08-18|edgar/data/1466026/0001171843-22-005706.txt
1466026|Midland States Bancorp, Inc.|8-K|2022-08-23|edgar/data/1466026/0001104659-22-093503.txt
1466026|Midland States Bancorp, Inc.|8-K|2022-08-24|edgar/data/1466026/0001104659-22-094016.txt
1466026|Midland States Bancorp, Inc.|8-K|2022-08-26|edgar/data/1466026/0001104659-22-095128.txt
1466026|Midland States Bancorp, Inc.|8-K|2022-09-06|edgar/data/1466026/0001171843-22-005962.txt
1466085|INDEPENDENCE REALTY TRUST, INC.|10-Q|2022-07-28|edgar/data/1466085/0001466085-22-000063.txt
1466085|INDEPENDENCE REALTY TRUST, INC.|8-K|2022-07-27|edgar/data/1466085/0001466085-22-000057.txt
1466085|INDEPENDENCE REALTY TRUST, INC.|8-K|2022-09-12|edgar/data/1466085/0001466085-22-000066.txt
1466258|Trane Technologies plc|10-Q|2022-08-03|edgar/data/1466258/0001466258-22-000172.txt
1466258|Trane Technologies plc|8-K|2022-07-20|edgar/data/1466258/0001466258-22-000164.txt
1466258|Trane Technologies plc|8-K|2022-08-03|edgar/data/1466258/0001466258-22-000169.txt
1466301|Clovis Oncology, Inc.|10-Q|2022-08-08|edgar/data/1466301/0001558370-22-012579.txt
1466301|Clovis Oncology, Inc.|8-K/A|2022-07-07|edgar/data/1466301/0001193125-22-189496.txt
1466301|Clovis Oncology, Inc.|8-K|2022-07-06|edgar/data/1466301/0001193125-22-188625.txt
1466301|Clovis Oncology, Inc.|8-K|2022-08-08|edgar/data/1466301/0001193125-22-214212.txt
1466538|COWEN INC.|10-Q|2022-08-03|edgar/data/1466538/0001466538-22-000082.txt
1466538|COWEN INC.|8-K|2022-07-29|edgar/data/1466538/0001466538-22-000069.txt
1466538|COWEN INC.|8-K|2022-08-02|edgar/data/1466538/0000950157-22-000833.txt
1466538|COWEN INC.|8-K|2022-08-03|edgar/data/1466538/0001466538-22-000080.txt
1466593|Otter Tail Corp|10-Q|2022-08-03|edgar/data/1466593/0001466593-22-000051.txt
1466593|Otter Tail Corp|8-K|2022-08-02|edgar/data/1466593/0001466593-22-000048.txt
1466593|Otter Tail Corp|8-K|2022-09-23|edgar/data/1466593/0001466593-22-000054.txt
1467154|Novan, Inc.|10-Q|2022-08-11|edgar/data/1467154/0001467154-22-000116.txt
1467154|Novan, Inc.|8-K|2022-07-19|edgar/data/1467154/0001467154-22-000108.txt
1467154|Novan, Inc.|8-K|2022-08-11|edgar/data/1467154/0001467154-22-000115.txt
1467373|Accenture plc|8-K|2022-07-14|edgar/data/1467373/0001467373-22-000218.txt
1467373|Accenture plc|8-K|2022-09-22|edgar/data/1467373/0001467373-22-000283.txt
1467623|DROPBOX, INC.|10-Q|2022-08-05|edgar/data/1467623/0001467623-22-000043.txt
1467623|DROPBOX, INC.|8-K|2022-07-01|edgar/data/1467623/0001467623-22-000034.txt
1467623|DROPBOX, INC.|8-K|2022-08-04|edgar/data/1467623/0001467623-22-000037.txt
1467760|Apollo Commercial Real Estate Finance, Inc.|10-Q|2022-07-26|edgar/data/1467760/0001467760-22-000014.txt
1467760|Apollo Commercial Real Estate Finance, Inc.|8-K|2022-07-27|edgar/data/1467760/0001193125-22-202334.txt
1467761|MINIM, INC.|10-K/A|2022-08-19|edgar/data/1467761/0001493152-22-023610.txt
1467761|MINIM, INC.|10-Q/A|2022-08-19|edgar/data/1467761/0001493152-22-023613.txt
1467761|MINIM, INC.|10-Q|2022-08-19|edgar/data/1467761/0001493152-22-023614.txt
1467761|MINIM, INC.|8-K|2022-07-08|edgar/data/1467761/0001493152-22-018898.txt
1467761|MINIM, INC.|8-K|2022-08-04|edgar/data/1467761/0001493152-22-021340.txt
1467761|MINIM, INC.|8-K|2022-08-16|edgar/data/1467761/0001493152-22-023219.txt
1467761|MINIM, INC.|8-K|2022-08-18|edgar/data/1467761/0001493152-22-023408.txt
1467808|Global Cord Blood Corp|20-F|2022-08-16|edgar/data/1467808/0001104659-22-091776.txt
1467831|ETF Managers Trust|485BPOS|2022-08-18|edgar/data/1467831/0000894189-22-005764.txt
1467831|ETF Managers Trust|497|2022-08-18|edgar/data/1467831/0000894189-22-005768.txt
1467831|ETF Managers Trust|497|2022-08-26|edgar/data/1467831/0000894189-22-006331.txt
1467858|General Motors Co|10-Q|2022-07-26|edgar/data/1467858/0001467858-22-000094.txt
1467858|General Motors Co|8-K|2022-07-01|edgar/data/1467858/0001467858-22-000088.txt
1467858|General Motors Co|8-K|2022-07-26|edgar/data/1467858/0001467858-22-000091.txt
1467858|General Motors Co|8-K|2022-08-02|edgar/data/1467858/0001193125-22-210038.txt
1467858|General Motors Co|8-K|2022-08-16|edgar/data/1467858/0001193125-22-221821.txt
1467858|General Motors Co|8-K|2022-08-19|edgar/data/1467858/0001193125-22-224666.txt
1467913|808 RENEWABLE ENERGY CORP|10-Q|2022-08-22|edgar/data/1467913/0001477932-22-006366.txt
1468091|VEON Ltd.|6-K|2022-08-04|edgar/data/1468091/0001468091-22-000078.txt
1468174|Hyatt Hotels Corp|10-Q|2022-08-09|edgar/data/1468174/0001468174-22-000088.txt
1468174|Hyatt Hotels Corp|8-K|2022-08-09|edgar/data/1468174/0001468174-22-000086.txt
1468174|Hyatt Hotels Corp|8-K|2022-09-16|edgar/data/1468174/0001193125-22-246405.txt
1468327|Rent the Runway, Inc.|10-Q|2022-09-13|edgar/data/1468327/0001468327-22-000115.txt
1468327|Rent the Runway, Inc.|8-K|2022-07-18|edgar/data/1468327/0001468327-22-000095.txt
1468327|Rent the Runway, Inc.|8-K|2022-09-12|edgar/data/1468327/0001468327-22-000112.txt
1468328|Addus HomeCare Corp|10-Q|2022-08-02|edgar/data/1468328/0001564590-22-027470.txt
1468328|Addus HomeCare Corp|8-K|2022-08-01|edgar/data/1468328/0001193125-22-208731.txt
1468328|Addus HomeCare Corp|8-K|2022-09-13|edgar/data/1468328/0001193125-22-243694.txt
1468492|Heart Test Laboratories, Inc.|10-Q|2022-09-12|edgar/data/1468492/0000950170-22-018344.txt
1468492|Heart Test Laboratories, Inc.|8-K|2022-09-13|edgar/data/1468492/0000950170-22-018421.txt
1468492|Heart Test Laboratories, Inc.|8-K|2022-09-20|edgar/data/1468492/0000950170-22-018678.txt
1468639|Vicapsys Life Sciences, Inc.|10-Q|2022-08-16|edgar/data/1468639/0001493152-22-023207.txt
1468639|Vicapsys Life Sciences, Inc.|8-K|2022-09-28|edgar/data/1468639/0001493152-22-027017.txt
1468666|SecureWorks Corp|10-Q|2022-09-01|edgar/data/1468666/0001468666-22-000033.txt
1468666|SecureWorks Corp|8-K|2022-09-01|edgar/data/1468666/0001468666-22-000030.txt
1468679|AMERICAN CRYOSTEM Corp|10-Q|2022-08-22|edgar/data/1468679/0001019056-22-000573.txt
1468748|Kodiak Sciences Inc.|10-Q|2022-08-09|edgar/data/1468748/0000950170-22-016151.txt
1468748|Kodiak Sciences Inc.|8-K|2022-08-08|edgar/data/1468748/0000950170-22-015232.txt
1468748|Kodiak Sciences Inc.|8-K|2022-08-09|edgar/data/1468748/0000950170-22-016130.txt
1468910|Millburn Multi-Markets Fund L.P.|10-Q|2022-08-15|edgar/data/1468910/0001829126-22-015746.txt
1468929|NEXGEL, INC.|10-Q|2022-08-10|edgar/data/1468929/0001493152-22-021911.txt
1468929|NEXGEL, INC.|8-K|2022-08-10|edgar/data/1468929/0001493152-22-021913.txt
1468929|NEXGEL, INC.|8-K|2022-09-06|edgar/data/1468929/0001493152-22-025138.txt
1468929|NEXGEL, INC.|8-K|2022-09-09|edgar/data/1468929/0001493152-22-025501.txt
1469038|X Metaverse Inc.|10-Q|2022-08-15|edgar/data/1469038/0001683168-22-005761.txt
1469115|UAN Power Corp|10-K|2022-09-22|edgar/data/1469115/0001683168-22-006527.txt
1469192|MAINSTAY FUNDS TRUST|485BPOS|2022-08-29|edgar/data/1469192/0001741773-22-002923.txt
1469367|Sunrun Inc.|10-Q|2022-08-03|edgar/data/1469367/0001469367-22-000118.txt
1469367|Sunrun Inc.|8-K|2022-08-03|edgar/data/1469367/0001469367-22-000117.txt
14693|BROWN FORMAN CORP|10-Q|2022-08-31|edgar/data/14693/0000014693-22-000125.txt
14693|BROWN FORMAN CORP|8-K|2022-07-29|edgar/data/14693/0000014693-22-000080.txt
14693|BROWN FORMAN CORP|8-K|2022-08-31|edgar/data/14693/0000014693-22-000121.txt
14693|BROWN FORMAN CORP|8-K|2022-09-06|edgar/data/14693/0000014693-22-000127.txt
1469443|Arcadia Biosciences, Inc.|10-Q|2022-08-11|edgar/data/1469443/0000950170-22-016942.txt
1469443|Arcadia Biosciences, Inc.|8-K|2022-08-11|edgar/data/1469443/0000950170-22-016854.txt
1469443|Arcadia Biosciences, Inc.|8-K|2022-08-16|edgar/data/1469443/0000950170-22-017516.txt
1469443|Arcadia Biosciences, Inc.|8-K|2022-09-27|edgar/data/1469443/0000950170-22-018903.txt
1470683|Antelope Enterprise Holdings Ltd|6-K|2022-09-29|edgar/data/1470683/0001410578-22-002826.txt
14707|CALERES INC|10-Q|2022-09-06|edgar/data/14707/0000014707-22-000059.txt
14707|CALERES INC|8-K|2022-07-26|edgar/data/14707/0000014707-22-000048.txt
14707|CALERES INC|8-K|2022-08-23|edgar/data/14707/0000014707-22-000052.txt
14707|CALERES INC|8-K|2022-09-01|edgar/data/14707/0000014707-22-000055.txt
1471265|Northwest Bancshares, Inc.|10-Q|2022-08-05|edgar/data/1471265/0001471265-22-000099.txt
1471265|Northwest Bancshares, Inc.|8-K|2022-07-25|edgar/data/1471265/0001471265-22-000095.txt
1471265|Northwest Bancshares, Inc.|8-K|2022-08-18|edgar/data/1471265/0000943374-22-000335.txt
1471727|Better Choice Co Inc.|10-Q|2022-08-11|edgar/data/1471727/0001471727-22-000069.txt
1471727|Better Choice Co Inc.|8-K|2022-07-06|edgar/data/1471727/0001471727-22-000058.txt
1471727|Better Choice Co Inc.|8-K|2022-07-29|edgar/data/1471727/0001471727-22-000062.txt
1471727|Better Choice Co Inc.|8-K|2022-08-11|edgar/data/1471727/0001471727-22-000070.txt
1471727|Better Choice Co Inc.|8-K|2022-09-14|edgar/data/1471727/0001471727-22-000075.txt
1471781|GBT Technologies Inc.|10-Q|2022-08-10|edgar/data/1471781/0001731122-22-001305.txt
1471781|GBT Technologies Inc.|8-K|2022-08-15|edgar/data/1471781/0001731122-22-001414.txt
1471781|GBT Technologies Inc.|8-K|2022-09-14|edgar/data/1471781/0001731122-22-001572.txt
1471824|Teucrium Commodity Trust|10-Q|2022-08-09|edgar/data/1471824/0001654954-22-010851.txt
1472012|Immunome Inc.|10-Q|2022-08-05|edgar/data/1472012/0001558370-22-012344.txt
1472012|Immunome Inc.|8-K|2022-07-06|edgar/data/1472012/0001104659-22-077759.txt
1472012|Immunome Inc.|8-K|2022-08-05|edgar/data/1472012/0001104659-22-086457.txt
1472012|Immunome Inc.|8-K|2022-09-02|edgar/data/1472012/0001104659-22-097496.txt
1472091|PDS Biotechnology Corp|10-Q|2022-08-08|edgar/data/1472091/0001140361-22-028567.txt
1472091|PDS Biotechnology Corp|8-K|2022-07-14|edgar/data/1472091/0001140361-22-025973.txt
1472091|PDS Biotechnology Corp|8-K|2022-08-04|edgar/data/1472091/0001140361-22-028193.txt
1472091|PDS Biotechnology Corp|8-K|2022-08-08|edgar/data/1472091/0001140361-22-028563.txt
1472091|PDS Biotechnology Corp|8-K|2022-08-10|edgar/data/1472091/0001140361-22-029087.txt
1472091|PDS Biotechnology Corp|8-K|2022-08-24|edgar/data/1472091/0001140361-22-030756.txt
1472091|PDS Biotechnology Corp|8-K|2022-09-21|edgar/data/1472091/0001140361-22-034274.txt
1472494|United States Brent Oil Fund, LP|10-Q|2022-08-05|edgar/data/1472494/0001410578-22-002081.txt
1472494|United States Brent Oil Fund, LP|8-K|2022-07-29|edgar/data/1472494/0001104659-22-083975.txt
1472494|United States Brent Oil Fund, LP|8-K|2022-08-26|edgar/data/1472494/0001104659-22-094807.txt
1472494|United States Brent Oil Fund, LP|8-K|2022-09-29|edgar/data/1472494/0001104659-22-103917.txt
1472787|First American Financial Corp|10-Q|2022-07-28|edgar/data/1472787/0001564590-22-026938.txt
1472787|First American Financial Corp|8-K|2022-07-08|edgar/data/1472787/0001564590-22-025523.txt
1472787|First American Financial Corp|8-K|2022-07-28|edgar/data/1472787/0001564590-22-026783.txt
1473334|Nova Lifestyle, Inc.|10-Q|2022-08-12|edgar/data/1473334/0001493152-22-022349.txt
1473490|Wall Street Media Co, Inc.|10-Q|2022-07-22|edgar/data/1473490/0001493152-22-020085.txt
1473579|NANOMIX Corp|10-Q|2022-08-15|edgar/data/1473579/0001213900-22-047962.txt
1473579|NANOMIX Corp|8-K|2022-07-29|edgar/data/1473579/0001213900-22-042916.txt
1473579|NANOMIX Corp|8-K|2022-09-09|edgar/data/1473579/0001213900-22-055066.txt
1473844|CBTX, Inc.|10-Q|2022-07-28|edgar/data/1473844/0001558370-22-011254.txt
1473844|CBTX, Inc.|8-K/A|2022-09-26|edgar/data/1473844/0001558370-22-014625.txt
1473844|CBTX, Inc.|8-K|2022-07-28|edgar/data/1473844/0001558370-22-011263.txt
1473844|CBTX, Inc.|8-K|2022-07-28|edgar/data/1473844/0001558370-22-011268.txt
1473844|CBTX, Inc.|8-K|2022-08-23|edgar/data/1473844/0001558370-22-013885.txt
1473844|CBTX, Inc.|8-K|2022-08-25|edgar/data/1473844/0001558370-22-013987.txt
1473844|CBTX, Inc.|8-K|2022-08-26|edgar/data/1473844/0001104659-22-095191.txt
1473844|CBTX, Inc.|8-K|2022-09-15|edgar/data/1473844/0001104659-22-100474.txt
1473844|CBTX, Inc.|8-K|2022-09-21|edgar/data/1473844/0001558370-22-014530.txt
1473844|CBTX, Inc.|8-K|2022-09-22|edgar/data/1473844/0001558370-22-014551.txt
1473844|CBTX, Inc.|8-K|2022-09-30|edgar/data/1473844/0001558370-22-014756.txt
1474098|Pebblebrook Hotel Trust|10-Q|2022-07-26|edgar/data/1474098/0001474098-22-000105.txt
1474098|Pebblebrook Hotel Trust|8-K|2022-07-26|edgar/data/1474098/0001474098-22-000106.txt
1474098|Pebblebrook Hotel Trust|8-K|2022-08-03|edgar/data/1474098/0001474098-22-000109.txt
1474098|Pebblebrook Hotel Trust|8-K|2022-08-26|edgar/data/1474098/0001474098-22-000112.txt
1474098|Pebblebrook Hotel Trust|8-K|2022-08-31|edgar/data/1474098/0001474098-22-000115.txt
1474098|Pebblebrook Hotel Trust|8-K|2022-09-15|edgar/data/1474098/0001474098-22-000120.txt
1474098|Pebblebrook Hotel Trust|8-K|2022-09-15|edgar/data/1474098/0001474098-22-000122.txt
1474103|Legg Mason Global Asset Management Trust|485BPOS|2022-08-24|edgar/data/1474103/0001193125-22-228322.txt
1474103|Legg Mason Global Asset Management Trust|485BPOS|2022-09-23|edgar/data/1474103/0001193125-22-249903.txt
1474103|Legg Mason Global Asset Management Trust|497|2022-07-01|edgar/data/1474103/0001193125-22-186915.txt
1474103|Legg Mason Global Asset Management Trust|497|2022-08-05|edgar/data/1474103/0001193125-22-213240.txt
1474167|Cosmos Holdings Inc.|10-Q|2022-08-19|edgar/data/1474167/0001477932-22-006313.txt
1474167|Cosmos Holdings Inc.|8-K|2022-07-25|edgar/data/1474167/0001477932-22-005336.txt
1474167|Cosmos Holdings Inc.|8-K|2022-07-29|edgar/data/1474167/0001477932-22-005508.txt
1474167|Cosmos Holdings Inc.|8-K|2022-08-23|edgar/data/1474167/0001477932-22-006422.txt
1474167|Cosmos Holdings Inc.|8-K|2022-09-27|edgar/data/1474167/0001477932-22-007207.txt
1474167|Cosmos Holdings Inc.|S-1|2022-09-19|edgar/data/1474167/0001477932-22-007034.txt
1474432|Pure Storage, Inc.|10-Q|2022-09-15|edgar/data/1474432/0001628280-22-024939.txt
1474432|Pure Storage, Inc.|8-K|2022-08-31|edgar/data/1474432/0001628280-22-024044.txt
1474464|New York REIT Liquidating LLC|10-Q|2022-08-05|edgar/data/1474464/0001193125-22-213550.txt
1474558|KAT EXPLORATION, INC.|10-Q|2022-07-06|edgar/data/1474558/0001683168-22-004795.txt
1474558|KAT EXPLORATION, INC.|10-Q|2022-09-29|edgar/data/1474558/0001683168-22-006669.txt
1474735|GENERAC HOLDINGS INC.|10-Q|2022-08-08|edgar/data/1474735/0001437749-22-019367.txt
1474735|GENERAC HOLDINGS INC.|8-K|2022-08-03|edgar/data/1474735/0001437749-22-018543.txt
1474835|Intellipharmaceutics International Inc.|6-K|2022-07-21|edgar/data/1474835/0001654954-22-009947.txt
1474903|BGSF, INC.|10-Q|2022-08-04|edgar/data/1474903/0001474903-22-000055.txt
1474903|BGSF, INC.|8-K|2022-08-08|edgar/data/1474903/0001474903-22-000072.txt
1475115|Eventbrite, Inc.|10-Q|2022-07-28|edgar/data/1475115/0001475115-22-000132.txt
1475115|Eventbrite, Inc.|8-K|2022-07-28|edgar/data/1475115/0001475115-22-000131.txt
1475260|CENOVUS ENERGY INC.|6-K|2022-07-28|edgar/data/1475260/0001475260-22-000055.txt
1475348|Luther Burbank Corp|10-Q|2022-08-05|edgar/data/1475348/0001475348-22-000032.txt
