Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    June 30, 2022
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
1408198|MSCI Inc.|8-K|2022-04-26|edgar/data/1408198/0001157523-22-000470.txt
1408198|MSCI Inc.|8-K|2022-04-27|edgar/data/1408198/0001564590-22-016095.txt
1408198|MSCI Inc.|8-K|2022-06-01|edgar/data/1408198/0001564590-22-021958.txt
1408198|MSCI Inc.|8-K|2022-06-14|edgar/data/1408198/0000950103-22-010573.txt
1408443|Milestone Pharmaceuticals Inc.|10-Q|2022-05-12|edgar/data/1408443/0001558370-22-008418.txt
1408534|First Guaranty Bancshares, Inc.|10-Q|2022-05-10|edgar/data/1408534/0001408534-22-000041.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-04-12|edgar/data/1408534/0001408534-22-000027.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-04-25|edgar/data/1408534/0001408534-22-000031.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-04-27|edgar/data/1408534/0001408534-22-000034.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-04-28|edgar/data/1408534/0001408534-22-000036.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-05-04|edgar/data/1408534/0001408534-22-000038.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-05-20|edgar/data/1408534/0001408534-22-000043.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-05-24|edgar/data/1408534/0001408534-22-000045.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-05-24|edgar/data/1408534/0001408534-22-000047.txt
1408534|First Guaranty Bancshares, Inc.|8-K|2022-06-23|edgar/data/1408534/0001408534-22-000050.txt
1408710|Fabrinet|10-Q|2022-05-03|edgar/data/1408710/0001408710-22-000028.txt
1408710|Fabrinet|8-K|2022-05-02|edgar/data/1408710/0001408710-22-000026.txt
1409171|Titan Machinery Inc.|10-K|2022-04-01|edgar/data/1409171/0001409171-22-000020.txt
1409171|Titan Machinery Inc.|10-Q|2022-06-03|edgar/data/1409171/0001409171-22-000040.txt
1409171|Titan Machinery Inc.|8-K|2022-04-25|edgar/data/1409171/0001409171-22-000031.txt
1409171|Titan Machinery Inc.|8-K|2022-05-26|edgar/data/1409171/0001409171-22-000036.txt
1409171|Titan Machinery Inc.|8-K|2022-06-07|edgar/data/1409171/0001409171-22-000044.txt
1409175|Motos America, Inc.|10-Q|2022-06-15|edgar/data/1409175/0001683168-22-004368.txt
1409175|Motos America, Inc.|8-K|2022-04-14|edgar/data/1409175/0001683168-22-002624.txt
1409175|Motos America, Inc.|8-K|2022-05-12|edgar/data/1409175/0001683168-22-003478.txt
1409175|Motos America, Inc.|8-K|2022-06-08|edgar/data/1409175/0001683168-22-004213.txt
1409175|Motos America, Inc.|8-K|2022-06-17|edgar/data/1409175/0001683168-22-004422.txt
1409197|Bespoke Extracts, Inc.|10-Q|2022-05-16|edgar/data/1409197/0001213900-22-026883.txt
1409197|Bespoke Extracts, Inc.|8-K|2022-04-01|edgar/data/1409197/0001213900-22-017461.txt
1409269|Venus Concept Inc.|10-Q|2022-05-12|edgar/data/1409269/0001437749-22-012137.txt
1409269|Venus Concept Inc.|8-K|2022-04-25|edgar/data/1409269/0001140361-22-015663.txt
1409269|Venus Concept Inc.|8-K|2022-05-12|edgar/data/1409269/0001140361-22-018823.txt
1409269|Venus Concept Inc.|8-K|2022-06-17|edgar/data/1409269/0001140361-22-023362.txt
1409269|Venus Concept Inc.|8-K|2022-06-17|edgar/data/1409269/0001140361-22-023456.txt
1409375|ORION ENERGY SYSTEMS, INC.|10-K|2022-06-10|edgar/data/1409375/0001564590-22-022983.txt
1409375|ORION ENERGY SYSTEMS, INC.|8-K|2022-05-23|edgar/data/1409375/0001193125-22-157465.txt
1409375|ORION ENERGY SYSTEMS, INC.|8-K|2022-06-07|edgar/data/1409375/0001564590-22-022634.txt
1409446|NHMD Holdings, Inc.|8-K|2022-05-16|edgar/data/1409446/0001640334-22-001043.txt
1409446|NHMD Holdings, Inc.|S-1|2022-05-16|edgar/data/1409446/0001640334-22-001017.txt
1409446|Nate's Food Co.|10-Q|2022-04-14|edgar/data/1409446/0001640334-22-000779.txt
1409493|CHIMERA INVESTMENT CORP|10-Q|2022-05-05|edgar/data/1409493/0001628280-22-012658.txt
1409493|CHIMERA INVESTMENT CORP|8-K|2022-05-04|edgar/data/1409493/0001628280-22-012289.txt
1409493|CHIMERA INVESTMENT CORP|8-K|2022-05-05|edgar/data/1409493/0001628280-22-012422.txt
1409493|CHIMERA INVESTMENT CORP|8-K|2022-06-17|edgar/data/1409493/0001157523-22-000781.txt
1409624|HIMALAYA TECHNOLOGIES, INC|10-12G/A|2022-04-04|edgar/data/1409624/0001493152-22-008899.txt
1409624|HIMALAYA TECHNOLOGIES, INC|10-Q|2022-06-22|edgar/data/1409624/0001493152-22-017472.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K/A|2022-06-10|edgar/data/1409624/0001493152-22-016389.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-04-08|edgar/data/1409624/0001493152-22-009405.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-04-13|edgar/data/1409624/0001493152-22-009756.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-04-13|edgar/data/1409624/0001493152-22-009760.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-04-19|edgar/data/1409624/0001493152-22-010305.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-04-20|edgar/data/1409624/0001493152-22-010494.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-04-25|edgar/data/1409624/0001493152-22-010767.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-04-25|edgar/data/1409624/0001493152-22-010770.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-04-26|edgar/data/1409624/0001493152-22-011166.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-05-02|edgar/data/1409624/0001493152-22-011700.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-05-05|edgar/data/1409624/0001493152-22-012175.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-05-27|edgar/data/1409624/0001493152-22-015229.txt
1409624|HIMALAYA TECHNOLOGIES, INC|8-K|2022-06-01|edgar/data/1409624/0001493152-22-015538.txt
1409947|Ridgewood Energy W Fund LLC|10-Q|2022-05-10|edgar/data/1409947/0001214659-22-006547.txt
1409957|Vanguard Montgomery Funds|485BPOS|2022-04-29|edgar/data/1409957/0001683863-22-003917.txt
1409970|LendingClub Corp|10-Q|2022-05-04|edgar/data/1409970/0001409970-22-000022.txt
1409970|LendingClub Corp|8-K|2022-04-18|edgar/data/1409970/0001409970-22-000011.txt
1409970|LendingClub Corp|8-K|2022-04-27|edgar/data/1409970/0001409970-22-000019.txt
1409970|LendingClub Corp|8-K|2022-06-07|edgar/data/1409970/0001409970-22-000032.txt
1409999|Black Bird Biotech, Inc.|10-K|2022-04-15|edgar/data/1409999/0001477932-22-002403.txt
1409999|Black Bird Biotech, Inc.|10-Q|2022-05-23|edgar/data/1409999/0001477932-22-003840.txt
1409999|Black Bird Biotech, Inc.|8-K|2022-04-12|edgar/data/1409999/0001477932-22-002241.txt
1409999|Black Bird Biotech, Inc.|8-K|2022-04-26|edgar/data/1409999/0001477932-22-002606.txt
1409999|Black Bird Biotech, Inc.|8-K|2022-05-10|edgar/data/1409999/0001477932-22-003114.txt
1409999|Black Bird Biotech, Inc.|8-K|2022-05-23|edgar/data/1409999/0001477932-22-003750.txt
1410098|CorMedix Inc.|10-Q|2022-05-12|edgar/data/1410098/0001213900-22-025967.txt
1410098|CorMedix Inc.|8-K|2022-05-12|edgar/data/1410098/0001213900-22-025946.txt
1410172|Rubicon Technology, Inc.|10-K/A|2022-04-28|edgar/data/1410172/0001213900-22-022293.txt
1410172|Rubicon Technology, Inc.|10-Q|2022-05-12|edgar/data/1410172/0001213900-22-025972.txt
1410187|Cannonau Corp.|10-K/A|2022-06-24|edgar/data/1410187/0000745543-22-000030.txt
1410384|Q2 Holdings, Inc.|10-Q|2022-05-03|edgar/data/1410384/0001410384-22-000037.txt
1410384|Q2 Holdings, Inc.|8-K|2022-05-02|edgar/data/1410384/0001410384-22-000034.txt
1410384|Q2 Holdings, Inc.|8-K|2022-06-03|edgar/data/1410384/0001410384-22-000048.txt
1410428|XpresSpa Group, Inc.|10-K/A|2022-05-02|edgar/data/1410428/0001558370-22-006643.txt
1410428|XpresSpa Group, Inc.|10-Q|2022-05-16|edgar/data/1410428/0001558370-22-008969.txt
1410428|XpresSpa Group, Inc.|8-K|2022-05-16|edgar/data/1410428/0001104659-22-061411.txt
1410428|XpresSpa Group, Inc.|8-K|2022-05-20|edgar/data/1410428/0001104659-22-063169.txt
1410428|XpresSpa Group, Inc.|8-K|2022-06-14|edgar/data/1410428/0001104659-22-071022.txt
1410636|American Water Works Company, Inc.|10-Q|2022-04-27|edgar/data/1410636/0001410636-22-000091.txt
1410636|American Water Works Company, Inc.|8-K|2022-04-14|edgar/data/1410636/0001410636-22-000082.txt
1410636|American Water Works Company, Inc.|8-K|2022-04-27|edgar/data/1410636/0001410636-22-000092.txt
1410636|American Water Works Company, Inc.|8-K|2022-04-27|edgar/data/1410636/0001410636-22-000093.txt
1410636|American Water Works Company, Inc.|8-K|2022-05-05|edgar/data/1410636/0001193125-22-141570.txt
1410636|American Water Works Company, Inc.|8-K|2022-05-12|edgar/data/1410636/0001410636-22-000095.txt
1410636|American Water Works Company, Inc.|8-K|2022-05-25|edgar/data/1410636/0001193125-22-159693.txt
1410636|American Water Works Company, Inc.|8-K|2022-05-27|edgar/data/1410636/0001410636-22-000121.txt
1410636|American Water Works Company, Inc.|8-K|2022-06-21|edgar/data/1410636/0001410636-22-000126.txt
1410738|Voip-pal.com Inc|10-Q|2022-05-16|edgar/data/1410738/0001493152-22-013596.txt
1410738|Voip-pal.com Inc|8-K|2022-05-31|edgar/data/1410738/0001493152-22-015409.txt
1410738|Voip-pal.com Inc|8-K|2022-06-03|edgar/data/1410738/0001493152-22-015761.txt
1410939|IVERIC bio, Inc.|10-Q|2022-05-04|edgar/data/1410939/0001410939-22-000059.txt
1410939|IVERIC bio, Inc.|8-K|2022-04-04|edgar/data/1410939/0001410939-22-000042.txt
1410939|IVERIC bio, Inc.|8-K|2022-05-04|edgar/data/1410939/0001410939-22-000056.txt
1410939|IVERIC bio, Inc.|8-K|2022-05-18|edgar/data/1410939/0001410939-22-000075.txt
1411059|KBS Real Estate Investment Trust II, Inc.|10-Q|2022-05-11|edgar/data/1411059/0001411059-22-000014.txt
1411059|KBS Real Estate Investment Trust II, Inc.|8-K|2022-05-24|edgar/data/1411059/0001411059-22-000016.txt
1411059|KBS Real Estate Investment Trust II, Inc.|8-K|2022-05-26|edgar/data/1411059/0001411059-22-000018.txt
1411059|KBS Real Estate Investment Trust II, Inc.|8-K|2022-06-23|edgar/data/1411059/0001411059-22-000021.txt
1411165|Ever Harvest International Group Inc.|10-K/A|2022-05-20|edgar/data/1411165/0001683168-22-003854.txt
1411165|Ever Harvest International Group Inc.|10-K|2022-04-28|edgar/data/1411165/0001683168-22-003009.txt
1411165|Ever Harvest International Group Inc.|10-Q|2022-04-28|edgar/data/1411165/0001683168-22-002989.txt
1411165|Ever Harvest International Group Inc.|10-Q|2022-05-23|edgar/data/1411165/0001683168-22-003902.txt
1411168|Dutch Oven Gold Group Inc.|10-Q|2022-05-19|edgar/data/1411168/0001376474-22-000272.txt
1411207|Allison Transmission Holdings Inc|10-Q|2022-04-28|edgar/data/1411207/0000950170-22-006523.txt
1411207|Allison Transmission Holdings Inc|8-K|2022-04-27|edgar/data/1411207/0001193125-22-123634.txt
1411207|Allison Transmission Holdings Inc|8-K|2022-05-10|edgar/data/1411207/0001193125-22-146452.txt
1411342|Ellington Financial Inc.|10-Q|2022-05-10|edgar/data/1411342/0001411342-22-000057.txt
1411342|Ellington Financial Inc.|8-K|2022-04-07|edgar/data/1411342/0001411342-22-000047.txt
1411342|Ellington Financial Inc.|8-K|2022-04-18|edgar/data/1411342/0001411342-22-000050.txt
1411342|Ellington Financial Inc.|8-K|2022-05-02|edgar/data/1411342/0001411342-22-000052.txt
1411342|Ellington Financial Inc.|8-K|2022-05-05|edgar/data/1411342/0001411342-22-000054.txt
1411342|Ellington Financial Inc.|8-K|2022-05-17|edgar/data/1411342/0001411342-22-000061.txt
1411342|Ellington Financial Inc.|8-K|2022-05-18|edgar/data/1411342/0001411342-22-000063.txt
1411342|Ellington Financial Inc.|8-K|2022-06-07|edgar/data/1411342/0001411342-22-000065.txt
1411342|Ellington Financial Inc.|8-K|2022-06-16|edgar/data/1411342/0001411342-22-000067.txt
1411494|Apollo Asset Management, Inc.|10-Q|2022-05-10|edgar/data/1411494/0001411494-22-000022.txt
1411494|Apollo Asset Management, Inc.|8-K|2022-04-07|edgar/data/1411494/0001193125-22-098978.txt
1411494|Apollo Asset Management, Inc.|8-K|2022-05-05|edgar/data/1411494/0001411494-22-000018.txt
1411494|Apollo Asset Management, Inc.|8-K|2022-05-10|edgar/data/1411494/0001411494-22-000024.txt
1411579|AMC ENTERTAINMENT HOLDINGS, INC.|10-Q|2022-05-09|edgar/data/1411579/0001411579-22-000057.txt
1411579|AMC ENTERTAINMENT HOLDINGS, INC.|8-K|2022-05-09|edgar/data/1411579/0001411579-22-000055.txt
1411579|AMC ENTERTAINMENT HOLDINGS, INC.|8-K|2022-06-17|edgar/data/1411579/0001558370-22-010100.txt
1411685|VistaGen Therapeutics, Inc.|10-K|2022-06-23|edgar/data/1411685/0001851734-22-000349.txt
1411685|VistaGen Therapeutics, Inc.|8-K|2022-04-13|edgar/data/1411685/0001437749-22-008855.txt
1411685|VistaGen Therapeutics, Inc.|8-K|2022-04-22|edgar/data/1411685/0001437749-22-009449.txt
1411685|VistaGen Therapeutics, Inc.|8-K|2022-05-03|edgar/data/1411685/0001437749-22-010697.txt
1411685|VistaGen Therapeutics, Inc.|8-K|2022-05-06|edgar/data/1411685/0001437749-22-011170.txt
1411685|VistaGen Therapeutics, Inc.|8-K|2022-06-09|edgar/data/1411685/0001851734-22-000316.txt
1411685|VistaGen Therapeutics, Inc.|8-K|2022-06-22|edgar/data/1411685/0001851734-22-000341.txt
1411685|VistaGen Therapeutics, Inc.|8-K|2022-06-23|edgar/data/1411685/0001851734-22-000350.txt
1411688|Container Store Group, Inc.|10-K|2022-06-02|edgar/data/1411688/0001558370-22-009663.txt
1411688|Container Store Group, Inc.|8-K|2022-05-17|edgar/data/1411688/0001558370-22-009109.txt
1411690|Bionano Genomics, Inc.|10-Q|2022-05-05|edgar/data/1411690/0001411690-22-000013.txt
1411690|Bionano Genomics, Inc.|8-K|2022-05-05|edgar/data/1411690/0001411690-22-000012.txt
1411690|Bionano Genomics, Inc.|8-K|2022-06-10|edgar/data/1411690/0001140361-22-022621.txt
1411906|Ampio Pharmaceuticals, Inc.|10-K/A|2022-05-02|edgar/data/1411906/0001558370-22-006579.txt
1411906|Ampio Pharmaceuticals, Inc.|10-Q|2022-05-16|edgar/data/1411906/0001558370-22-008967.txt
1411906|Ampio Pharmaceuticals, Inc.|8-K|2022-04-21|edgar/data/1411906/0001558370-22-005676.txt
1411906|Ampio Pharmaceuticals, Inc.|8-K|2022-04-28|edgar/data/1411906/0001558370-22-006198.txt
1411906|Ampio Pharmaceuticals, Inc.|8-K|2022-05-16|edgar/data/1411906/0001558370-22-008954.txt
1411906|Ampio Pharmaceuticals, Inc.|8-K|2022-06-01|edgar/data/1411906/0001558370-22-009610.txt
1411906|Ampio Pharmaceuticals, Inc.|8-K|2022-06-02|edgar/data/1411906/0001558370-22-009676.txt
1411906|Ampio Pharmaceuticals, Inc.|8-K|2022-06-24|edgar/data/1411906/0001558370-22-010261.txt
1412095|Troops, Inc. /Cayman Islands/|20-F|2022-05-10|edgar/data/1412095/0001410578-22-001260.txt
1412100|Maiden Holdings, Ltd.|10-Q|2022-05-10|edgar/data/1412100/0001412100-22-000035.txt
1412100|Maiden Holdings, Ltd.|8-K|2022-05-03|edgar/data/1412100/0001412100-22-000029.txt
1412100|Maiden Holdings, Ltd.|8-K|2022-05-10|edgar/data/1412100/0001412100-22-000034.txt
1412126|RemSleep Holdings Inc.|10-Q|2022-05-12|edgar/data/1412126/0001213900-22-025882.txt
1412126|RemSleep Holdings Inc.|8-K|2022-04-28|edgar/data/1412126/0001213900-22-022162.txt
1412126|RemSleep Holdings Inc.|8-K|2022-06-09|edgar/data/1412126/0001213900-22-031914.txt
1412126|RemSleep Holdings Inc.|S-1|2022-06-15|edgar/data/1412126/0001213900-22-033017.txt
1412408|Phreesia, Inc.|10-Q|2022-06-03|edgar/data/1412408/0001412408-22-000036.txt
1412408|Phreesia, Inc.|8-K|2022-06-02|edgar/data/1412408/0001412408-22-000034.txt
1412408|Phreesia, Inc.|8-K|2022-06-30|edgar/data/1412408/0001412408-22-000043.txt
1412486|Cocrystal Pharma, Inc.|10-Q|2022-05-11|edgar/data/1412486/0001493152-22-012782.txt
1412486|Cocrystal Pharma, Inc.|8-K|2022-05-11|edgar/data/1412486/0001493152-22-012781.txt
1412486|Cocrystal Pharma, Inc.|8-K|2022-05-19|edgar/data/1412486/0001493152-22-014409.txt
1412486|Cocrystal Pharma, Inc.|8-K|2022-05-20|edgar/data/1412486/0001493152-22-014542.txt
1412502|Sterling Real Estate Trust|10-Q|2022-05-11|edgar/data/1412502/0001558370-22-008307.txt
1412502|Sterling Real Estate Trust|8-K|2022-06-29|edgar/data/1412502/0001558370-22-010432.txt
1412558|Evotec SE|20-F|2022-04-26|edgar/data/1412558/0001104659-22-049929.txt
1412659|Regenicin, Inc.|10-Q|2022-05-23|edgar/data/1412659/0001662252-22-000025.txt
1412665|MidWestOne Financial Group, Inc.|10-Q|2022-05-05|edgar/data/1412665/0001412665-22-000050.txt
1412665|MidWestOne Financial Group, Inc.|8-K|2022-04-28|edgar/data/1412665/0001412665-22-000042.txt
1412665|MidWestOne Financial Group, Inc.|8-K|2022-05-03|edgar/data/1412665/0001412665-22-000046.txt
1412665|MidWestOne Financial Group, Inc.|8-K|2022-06-03|edgar/data/1412665/0001412665-22-000065.txt
1412665|MidWestOne Financial Group, Inc.|8-K|2022-06-09|edgar/data/1412665/0001412665-22-000068.txt
1413032|Columbia Funds Variable Series Trust II|485BPOS|2022-04-28|edgar/data/1413032/0001193125-22-125717.txt
1413032|Columbia Funds Variable Series Trust II|485BPOS|2022-04-28|edgar/data/1413032/0001193125-22-125790.txt
1413032|Columbia Funds Variable Series Trust II|485BPOS|2022-04-28|edgar/data/1413032/0001193125-22-125861.txt
1413119|Kraig Biocraft Laboratories, Inc|10-Q|2022-05-06|edgar/data/1413119/0001493152-22-012380.txt
1413119|Kraig Biocraft Laboratories, Inc|8-K/A|2022-04-12|edgar/data/1413119/0001493152-22-009703.txt
1413119|Kraig Biocraft Laboratories, Inc|S-1/A|2022-04-14|edgar/data/1413119/0001493152-22-009930.txt
1413119|Kraig Biocraft Laboratories, Inc|S-1/A|2022-05-25|edgar/data/1413119/0001493152-22-015052.txt
1413159|TEXTAINER GROUP HOLDINGS LTD|6-K|2022-05-12|edgar/data/1413159/0001564590-22-019811.txt
1413329|Philip Morris International Inc.|10-Q|2022-04-28|edgar/data/1413329/0001413329-22-000035.txt
1413329|Philip Morris International Inc.|8-K|2022-04-21|edgar/data/1413329/0001413329-22-000031.txt
1413329|Philip Morris International Inc.|8-K|2022-05-06|edgar/data/1413329/0001413329-22-000038.txt
1413329|Philip Morris International Inc.|8-K|2022-05-09|edgar/data/1413329/0001413329-22-000043.txt
1413329|Philip Morris International Inc.|8-K|2022-05-11|edgar/data/1413329/0001413329-22-000047.txt
1413329|Philip Morris International Inc.|8-K|2022-06-14|edgar/data/1413329/0001413329-22-000058.txt
1413329|Philip Morris International Inc.|8-K|2022-06-17|edgar/data/1413329/0001413329-22-000060.txt
1413329|Philip Morris International Inc.|8-K|2022-06-28|edgar/data/1413329/0001413329-22-000062.txt
1413329|Philip Morris International Inc.|8-K|2022-06-28|edgar/data/1413329/0001413329-22-000065.txt
1413447|NXP Semiconductors N.V.|10-Q|2022-05-03|edgar/data/1413447/0001413447-22-000014.txt
1413447|NXP Semiconductors N.V.|8-K|2022-05-03|edgar/data/1413447/0001413447-22-000015.txt
1413447|NXP Semiconductors N.V.|8-K|2022-05-16|edgar/data/1413447/0001193125-22-151965.txt
1413447|NXP Semiconductors N.V.|8-K|2022-06-02|edgar/data/1413447/0001413447-22-000020.txt
1413488|CANNABIS GLOBAL, INC.|10-Q|2022-04-19|edgar/data/1413488/0001079973-22-000453.txt
1413488|CANNABIS GLOBAL, INC.|8-K|2022-05-04|edgar/data/1413488/0001079973-22-000540.txt
1413488|CANNABIS GLOBAL, INC.|8-K|2022-05-31|edgar/data/1413488/0001079973-22-000713.txt
1413594|abrdn Funds|485BPOS|2022-05-09|edgar/data/1413594/0001104659-22-057621.txt
1413745|AIRNET TECHNOLOGY INC.|20-F|2022-05-13|edgar/data/1413745/0001410578-22-001485.txt
1413754|MARIZYME INC|10-Q|2022-05-16|edgar/data/1413754/0001493152-22-013582.txt
1413754|MARIZYME INC|8-K|2022-04-25|edgar/data/1413754/0001493152-22-010769.txt
1413754|MARIZYME INC|8-K|2022-05-12|edgar/data/1413754/0001493152-22-012929.txt
1413837|First Foundation Inc.|10-Q|2022-05-09|edgar/data/1413837/0001558370-22-007774.txt
1413837|First Foundation Inc.|8-K|2022-04-26|edgar/data/1413837/0001558370-22-005927.txt
1413837|First Foundation Inc.|8-K|2022-04-26|edgar/data/1413837/0001558370-22-005929.txt
1413837|First Foundation Inc.|8-K|2022-06-10|edgar/data/1413837/0001558370-22-009916.txt
1413855|FANHUA INC.|20-F|2022-04-29|edgar/data/1413855/0001213900-22-022703.txt
1413891|HIGH WIRE NETWORKS, INC.|10-K|2022-04-15|edgar/data/1413891/0001213900-22-020116.txt
1413891|HIGH WIRE NETWORKS, INC.|10-Q|2022-05-16|edgar/data/1413891/0001213900-22-026702.txt
1413891|HIGH WIRE NETWORKS, INC.|8-K/A|2022-04-15|edgar/data/1413891/0001213900-22-020114.txt
1413898|DallasNews Corp|10-Q|2022-04-22|edgar/data/1413898/0001413898-22-000017.txt
1413898|DallasNews Corp|8-K|2022-04-22|edgar/data/1413898/0001413898-22-000015.txt
1413898|DallasNews Corp|8-K|2022-05-12|edgar/data/1413898/0001413898-22-000019.txt
1413898|DallasNews Corp|8-K|2022-06-30|edgar/data/1413898/0001413898-22-000022.txt
1413909|DSG Global Inc.|10-K|2022-04-01|edgar/data/1413909/0001493152-22-008666.txt
1413909|DSG Global Inc.|8-K|2022-05-23|edgar/data/1413909/0001493152-22-014823.txt
1414040|ALPS ETF Trust|485BPOS|2022-04-07|edgar/data/1414040/0001398344-22-007108.txt
1414040|ALPS ETF Trust|497|2022-04-04|edgar/data/1414040/0001398344-22-006920.txt
1414040|ALPS ETF Trust|497|2022-06-21|edgar/data/1414040/0001398344-22-012248.txt
1414043|Friendable, Inc.|10-K/A|2022-04-22|edgar/data/1414043/0001199835-22-000250.txt
1414043|Friendable, Inc.|10-Q|2022-05-23|edgar/data/1414043/0001199835-22-000333.txt
1414043|Friendable, Inc.|8-K|2022-04-13|edgar/data/1414043/0001199835-22-000201.txt
1414382|Concrete Leveling Systems Inc|10-Q|2022-06-13|edgar/data/1414382/0001477932-22-004323.txt
1414475|Western Midstream Operating, LP|10-Q|2022-05-10|edgar/data/1414475/0001423902-22-000016.txt
1414475|Western Midstream Operating, LP|8-K|2022-05-05|edgar/data/1414475/0001414475-22-000002.txt
1414475|Western Midstream Operating, LP|8-K|2022-06-21|edgar/data/1414475/0001414475-22-000005.txt
1414767|Netcapital Inc.|8-K|2022-05-10|edgar/data/1414767/0001903596-22-000272.txt
1414767|Netcapital Inc.|8-K|2022-05-18|edgar/data/1414767/0001903596-22-000330.txt
1414767|Netcapital Inc.|8-K|2022-06-28|edgar/data/1414767/0001903596-22-000400.txt
1414767|Netcapital Inc.|S-1/A|2022-04-08|edgar/data/1414767/0001903596-22-000167.txt
1414767|Netcapital Inc.|S-1/A|2022-06-28|edgar/data/1414767/0001903596-22-000402.txt
1414953|MOJO Organics, Inc.|10-Q|2022-05-16|edgar/data/1414953/0001493152-22-013405.txt
1414953|MOJO Organics, Inc.|8-K|2022-06-03|edgar/data/1414953/0001493152-22-015786.txt
1415311|ProShares Trust II|10-Q|2022-05-09|edgar/data/1415311/0001193125-22-144857.txt
1415311|ProShares Trust II|8-K|2022-05-11|edgar/data/1415311/0001193125-22-147627.txt
1415332|Lithium Corp|10-K|2022-04-13|edgar/data/1415332/0001640334-22-000760.txt
1415332|Lithium Corp|10-Q|2022-05-16|edgar/data/1415332/0001640334-22-001013.txt
1415332|Lithium Corp|8-K|2022-05-17|edgar/data/1415332/0001640334-22-001068.txt
1415332|Lithium Corp|POS AM|2022-05-05|edgar/data/1415332/0001640334-22-000901.txt
1415397|Raphael Pharmaceutical Inc.|10-Q|2022-05-16|edgar/data/1415397/0001213900-22-026790.txt
1415397|Raphael Pharmaceutical Inc.|S-1|2022-06-28|edgar/data/1415397/0001213900-22-035609.txt
1415404|EchoStar CORP|10-Q|2022-05-05|edgar/data/1415404/0001415404-22-000042.txt
1415404|EchoStar CORP|8-K|2022-04-29|edgar/data/1415404/0001415404-22-000037.txt
1415404|EchoStar CORP|8-K|2022-05-02|edgar/data/1415404/0001415404-22-000039.txt
1415684|MusclePharm Corp|10-K/A|2022-05-04|edgar/data/1415684/0001493152-22-012093.txt
1415684|MusclePharm Corp|10-K|2022-04-15|edgar/data/1415684/0001493152-22-010161.txt
1415684|MusclePharm Corp|10-Q|2022-05-16|edgar/data/1415684/0001493152-22-013900.txt
1415684|MusclePharm Corp|8-K|2022-04-28|edgar/data/1415684/0001493152-22-011382.txt
1415684|MusclePharm Corp|8-K|2022-05-05|edgar/data/1415684/0001493152-22-012277.txt
1415684|MusclePharm Corp|8-K|2022-05-17|edgar/data/1415684/0001493152-22-014179.txt
1415684|MusclePharm Corp|8-K|2022-06-09|edgar/data/1415684/0001493152-22-016288.txt
1415684|MusclePharm Corp|8-K|2022-06-14|edgar/data/1415684/0001493152-22-016731.txt
1415684|MusclePharm Corp|8-K|2022-06-22|edgar/data/1415684/0001493152-22-017493.txt
1415684|MusclePharm Corp|S-1|2022-06-17|edgar/data/1415684/0001493152-22-017031.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007934.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007935.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007936.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007937.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007938.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007939.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007940.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007941.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007942.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007943.txt
1415726|Innovator ETFs Trust|497|2022-04-01|edgar/data/1415726/0001437749-22-007944.txt
