Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    September 30, 2023
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
1383650|Cheniere Energy Partners, L.P.|10-Q|2023-08-03|edgar/data/1383650/0001383650-23-000039.txt
1383650|Cheniere Energy Partners, L.P.|8-K|2023-07-28|edgar/data/1383650/0001383650-23-000037.txt
1383650|Cheniere Energy Partners, L.P.|8-K|2023-08-03|edgar/data/1383650/0001383650-23-000041.txt
1383701|Histogen Inc.|10-Q|2023-08-10|edgar/data/1383701/0000950170-23-041379.txt
1383701|Histogen Inc.|8-K|2023-07-05|edgar/data/1383701/0000950170-23-031749.txt
1383701|Histogen Inc.|8-K|2023-08-15|edgar/data/1383701/0000950170-23-042777.txt
1383701|Histogen Inc.|8-K|2023-09-18|edgar/data/1383701/0000950170-23-048582.txt
1383701|Histogen Inc.|8-K|2023-09-26|edgar/data/1383701/0000950170-23-049922.txt
1384101|VERACYTE, INC.|10-Q|2023-08-09|edgar/data/1384101/0001384101-23-000142.txt
1384101|VERACYTE, INC.|8-K|2023-08-08|edgar/data/1384101/0001384101-23-000140.txt
1384195|RING ENERGY, INC.|10-Q|2023-08-03|edgar/data/1384195/0001628280-23-027315.txt
1384195|RING ENERGY, INC.|8-K|2023-07-11|edgar/data/1384195/0001628280-23-024739.txt
1384195|RING ENERGY, INC.|8-K|2023-07-14|edgar/data/1384195/0001628280-23-024921.txt
1384195|RING ENERGY, INC.|8-K|2023-08-04|edgar/data/1384195/0001628280-23-027533.txt
1384195|RING ENERGY, INC.|8-K|2023-08-17|edgar/data/1384195/0001628280-23-029835.txt
1384905|RingCentral, Inc.|10-Q|2023-08-07|edgar/data/1384905/0001384905-23-000032.txt
1384905|RingCentral, Inc.|8-K|2023-08-07|edgar/data/1384905/0001384905-23-000030.txt
1384905|RingCentral, Inc.|8-K|2023-08-08|edgar/data/1384905/0001384905-23-000036.txt
1384905|RingCentral, Inc.|8-K|2023-08-14|edgar/data/1384905/0001384905-23-000039.txt
1384905|RingCentral, Inc.|8-K|2023-08-16|edgar/data/1384905/0001384905-23-000043.txt
1385157|TE Connectivity Ltd.|10-Q|2023-07-28|edgar/data/1385157/0001558370-23-012477.txt
1385157|TE Connectivity Ltd.|8-K|2023-07-26|edgar/data/1385157/0001558370-23-012232.txt
1385280|Cinemark Holdings, Inc.|10-Q|2023-08-04|edgar/data/1385280/0000950170-23-038309.txt
1385280|Cinemark Holdings, Inc.|8-K|2023-08-04|edgar/data/1385280/0000950170-23-038308.txt
1385613|GREENLIGHT CAPITAL RE, LTD.|10-Q|2023-08-02|edgar/data/1385613/0001385613-23-000092.txt
1385613|GREENLIGHT CAPITAL RE, LTD.|8-K|2023-07-27|edgar/data/1385613/0001385613-23-000082.txt
1385613|GREENLIGHT CAPITAL RE, LTD.|8-K|2023-08-02|edgar/data/1385613/0001385613-23-000094.txt
1385662|RIDGEWOOD ENERGY V FUND LLC|10-Q|2023-08-04|edgar/data/1385662/0001214659-23-010773.txt
1385818|AYTU BIOPHARMA, INC|8-K|2023-07-10|edgar/data/1385818/0001558370-23-011769.txt
1385818|AYTU BIOPHARMA, INC|8-K|2023-07-31|edgar/data/1385818/0001558370-23-012506.txt
1385818|AYTU BIOPHARMA, INC|8-K|2023-08-15|edgar/data/1385818/0001558370-23-014996.txt
1385818|AYTU BIOPHARMA, INC|8-K|2023-09-27|edgar/data/1385818/0001558370-23-016076.txt
1385849|ENERGY FUELS INC|10-Q|2023-08-04|edgar/data/1385849/0001385849-23-000031.txt
1385849|ENERGY FUELS INC|8-K|2023-07-17|edgar/data/1385849/0001062993-23-014937.txt
1386044|Freedom Holdings, Inc.|10-Q|2023-08-21|edgar/data/1386044/0001477932-23-006283.txt
1386278|GREEN DOT CORP|10-Q|2023-08-08|edgar/data/1386278/0001386278-23-000046.txt
1386278|GREEN DOT CORP|8-K|2023-07-21|edgar/data/1386278/0001386278-23-000035.txt
1386278|GREEN DOT CORP|8-K|2023-08-03|edgar/data/1386278/0001386278-23-000039.txt
1386301|Research Solutions, Inc.|10-K|2023-09-15|edgar/data/1386301/0001558370-23-015811.txt
1386301|Research Solutions, Inc.|8-K|2023-07-31|edgar/data/1386301/0001104659-23-085676.txt
1386301|Research Solutions, Inc.|8-K|2023-08-01|edgar/data/1386301/0001104659-23-086353.txt
1386301|Research Solutions, Inc.|8-K|2023-08-14|edgar/data/1386301/0001104659-23-091017.txt
1386301|Research Solutions, Inc.|8-K|2023-08-23|edgar/data/1386301/0001104659-23-094390.txt
1386301|Research Solutions, Inc.|8-K|2023-08-29|edgar/data/1386301/0001104659-23-096174.txt
1386301|Research Solutions, Inc.|8-K|2023-09-13|edgar/data/1386301/0001104659-23-100485.txt
1386301|Research Solutions, Inc.|8-K|2023-09-20|edgar/data/1386301/0001104659-23-102246.txt
1386570|ChromaDex Corp.|10-Q|2023-08-09|edgar/data/1386570/0001628280-23-028551.txt
1386570|ChromaDex Corp.|8-K|2023-08-09|edgar/data/1386570/0001628280-23-028555.txt
1386716|Star Bulk Carriers Corp.|6-K|2023-08-03|edgar/data/1386716/0000950157-23-000834.txt
1387061|Lightstone Value Plus REIT V, Inc.|10-Q|2023-08-14|edgar/data/1387061/0001829126-23-005408.txt
1387061|Lightstone Value Plus REIT V, Inc.|8-K|2023-08-14|edgar/data/1387061/0001829126-23-005420.txt
1387061|Lightstone Value Plus REIT V, Inc.|8-K|2023-09-20|edgar/data/1387061/0001829126-23-006222.txt
1387467|ALPHA & OMEGA SEMICONDUCTOR Ltd|10-K|2023-08-29|edgar/data/1387467/0001387467-23-000049.txt
1387467|ALPHA & OMEGA SEMICONDUCTOR Ltd|8-K|2023-08-09|edgar/data/1387467/0001157523-23-001302.txt
1387467|ALPHA & OMEGA SEMICONDUCTOR Ltd|DEF 14A|2023-09-25|edgar/data/1387467/0001387467-23-000060.txt
1388126|Pioneer Diversified High Income Fund, Inc.|N-CSR|2023-07-07|edgar/data/1388126/0001193125-23-183326.txt
1388295|OneMeta Inc.|8-K|2023-09-25|edgar/data/1388295/0001493152-23-033527.txt
1388320|Actinium Pharmaceuticals, Inc.|10-Q|2023-08-14|edgar/data/1388320/0001213900-23-067199.txt
1388485|FundVantage Trust|485BPOS|2023-07-21|edgar/data/1388485/0001829126-23-004823.txt
1388485|FundVantage Trust|485BPOS|2023-08-28|edgar/data/1388485/0001829126-23-005688.txt
1388485|FundVantage Trust|497|2023-07-14|edgar/data/1388485/0001829126-23-004687.txt
1388485|FundVantage Trust|497|2023-07-26|edgar/data/1388485/0001829126-23-004900.txt
1388485|FundVantage Trust|497|2023-09-05|edgar/data/1388485/0001829126-23-005896.txt
1388485|FundVantage Trust|497|2023-09-19|edgar/data/1388485/0001829126-23-006191.txt
1388658|iRhythm Technologies, Inc.|10-Q|2023-08-04|edgar/data/1388658/0001388658-23-000105.txt
1388658|iRhythm Technologies, Inc.|8-K|2023-08-03|edgar/data/1388658/0001388658-23-000102.txt
1388658|iRhythm Technologies, Inc.|8-K|2023-08-10|edgar/data/1388658/0001388658-23-000114.txt
1388658|iRhythm Technologies, Inc.|8-K|2023-08-15|edgar/data/1388658/0001388658-23-000119.txt
1389002|MARIN SOFTWARE INC|10-Q|2023-08-08|edgar/data/1389002/0000950170-23-039964.txt
1389002|MARIN SOFTWARE INC|8-K|2023-08-03|edgar/data/1389002/0000950170-23-038037.txt
1389050|Archrock, Inc.|10-Q|2023-08-01|edgar/data/1389050/0001389050-23-000038.txt
1389050|Archrock, Inc.|8-K|2023-07-28|edgar/data/1389050/0001389050-23-000030.txt
1389050|Archrock, Inc.|8-K|2023-08-01|edgar/data/1389050/0001389050-23-000034.txt
1389050|Archrock, Inc.|8-K|2023-08-22|edgar/data/1389050/0001389050-23-000042.txt
1389067|TAUTACHROME INC.|8-K|2023-07-28|edgar/data/1389067/0001214659-23-010148.txt
1389122|Frontier Balanced Fund|10-Q|2023-08-14|edgar/data/1389122/0001213900-23-066866.txt
1389123|Frontier Heritage Fund|10-Q|2023-08-14|edgar/data/1389123/0001213900-23-066866.txt
1389124|Frontier Global Fund|10-Q|2023-08-14|edgar/data/1389124/0001213900-23-066866.txt
1389125|Frontier Select Fund|10-Q|2023-08-14|edgar/data/1389125/0001213900-23-066866.txt
1389128|Frontier Long/Short Commodity Fund|10-Q|2023-08-14|edgar/data/1389128/0001213900-23-066866.txt
1389170|Targa Resources Corp.|10-Q|2023-08-03|edgar/data/1389170/0000950170-23-037748.txt
1389170|Targa Resources Corp.|8-K|2023-08-03|edgar/data/1389170/0000950170-23-037533.txt
1389170|Targa Resources Corp.|8-K|2023-08-31|edgar/data/1389170/0001193125-23-226398.txt
1389518|Clubhouse Media Group, Inc.|10-Q|2023-08-08|edgar/data/1389518/0001493152-23-027109.txt
1389518|Clubhouse Media Group, Inc.|8-K|2023-08-08|edgar/data/1389518/0001493152-23-027110.txt
1389518|Clubhouse Media Group, Inc.|8-K|2023-08-14|edgar/data/1389518/0001493152-23-028063.txt
1389518|Clubhouse Media Group, Inc.|8-K|2023-08-15|edgar/data/1389518/0001493152-23-028839.txt
1389545|NovaBay Pharmaceuticals, Inc.|10-Q|2023-08-10|edgar/data/1389545/0001437749-23-023110.txt
1389545|NovaBay Pharmaceuticals, Inc.|8-K|2023-07-06|edgar/data/1389545/0001437749-23-019506.txt
1389545|NovaBay Pharmaceuticals, Inc.|8-K|2023-07-07|edgar/data/1389545/0001437749-23-019612.txt
1390478|SELLAS Life Sciences Group, Inc.|10-Q|2023-08-10|edgar/data/1390478/0001390478-23-000019.txt
1390478|SELLAS Life Sciences Group, Inc.|8-K|2023-08-10|edgar/data/1390478/0001390478-23-000020.txt
1390777|Bank of New York Mellon Corp|10-Q|2023-08-04|edgar/data/1390777/0001390777-23-000081.txt
1390777|Bank of New York Mellon Corp|8-K|2023-07-18|edgar/data/1390777/0001390777-23-000066.txt
1390777|Bank of New York Mellon Corp|8-K|2023-08-11|edgar/data/1390777/0001193125-23-210801.txt
1390777|Bank of New York Mellon Corp|8-K|2023-09-05|edgar/data/1390777/0001193125-23-228153.txt
1390777|Bank of New York Mellon Corp|8-K|2023-09-12|edgar/data/1390777/0001193125-23-232967.txt
1391127|Edgio, Inc.|10-Q|2023-08-15|edgar/data/1391127/0001391127-23-000031.txt
1391127|Edgio, Inc.|10-Q|2023-09-12|edgar/data/1391127/0001391127-23-000041.txt
1391127|Edgio, Inc.|8-K|2023-07-19|edgar/data/1391127/0001391127-23-000020.txt
1391127|Edgio, Inc.|8-K|2023-08-15|edgar/data/1391127/0001391127-23-000030.txt
1391127|Edgio, Inc.|8-K|2023-08-18|edgar/data/1391127/0001193125-23-215978.txt
1391127|Edgio, Inc.|8-K|2023-09-12|edgar/data/1391127/0001391127-23-000039.txt
1391135|LFTD PARTNERS INC.|10-Q|2023-08-11|edgar/data/1391135/0001096906-23-001565.txt
1391135|LFTD PARTNERS INC.|8-K|2023-07-18|edgar/data/1391135/0001096906-23-001426.txt
1391426|Clean Vision Corp|10-Q|2023-08-21|edgar/data/1391426/0001903596-23-000649.txt
1391426|Clean Vision Corp|8-K|2023-07-10|edgar/data/1391426/0001903596-23-000529.txt
1391426|Clean Vision Corp|8-K|2023-08-03|edgar/data/1391426/0001903596-23-000568.txt
1391426|Clean Vision Corp|8-K|2023-08-08|edgar/data/1391426/0001903596-23-000585.txt
1391426|Clean Vision Corp|S-1/A|2023-09-15|edgar/data/1391426/0001903596-23-000728.txt
1391426|Clean Vision Corp|S-1|2023-08-31|edgar/data/1391426/0001903596-23-000691.txt
1391426|Clean Vision Corp|S-1|2023-09-29|edgar/data/1391426/0001903596-23-000758.txt
1391437|Gabelli Healthcare & WellnessRx Trust|N-CSRS|2023-09-06|edgar/data/1391437/0001829126-23-005976.txt
1391839|Gabelli SRI Fund, Inc.|485BPOS|2023-07-28|edgar/data/1391839/0001829126-23-004977.txt
1391933|QUAINT OAK BANCORP INC|10-Q|2023-08-14|edgar/data/1391933/0000927089-23-000120.txt
1391933|QUAINT OAK BANCORP INC|8-K|2023-07-13|edgar/data/1391933/0000927089-23-000099.txt
1391933|QUAINT OAK BANCORP INC|8-K|2023-07-31|edgar/data/1391933/0000927089-23-000117.txt
1392116|Voya Separate Portfolios Trust|485BPOS|2023-07-27|edgar/data/1392116/0001683863-23-005718.txt
1392116|Voya Separate Portfolios Trust|485BPOS|2023-09-28|edgar/data/1392116/0001683863-23-006606.txt
1392326|Capital Product Partners L.P.|6-K|2023-09-22|edgar/data/1392326/0001193125-23-240270.txt
1392380|Gevo, Inc.|10-Q|2023-08-10|edgar/data/1392380/0001392380-23-000070.txt
1392380|Gevo, Inc.|8-K|2023-08-10|edgar/data/1392380/0001392380-23-000068.txt
1392380|Gevo, Inc.|8-K|2023-09-12|edgar/data/1392380/0001104659-23-099833.txt
1392449|Green Planet Bio Engineering Co. Ltd.|10-Q|2023-08-10|edgar/data/1392449/0001654954-23-010437.txt
1392545|Lightning Gaming, Inc.|10-Q|2023-08-14|edgar/data/1392545/0000890163-23-000037.txt
1392694|SurgePays, Inc.|10-Q|2023-08-10|edgar/data/1392694/0001493152-23-027554.txt
1392694|SurgePays, Inc.|8-K|2023-07-13|edgar/data/1392694/0001493152-23-024399.txt
1392972|PROS Holdings, Inc.|10-Q|2023-07-25|edgar/data/1392972/0001392972-23-000098.txt
1392972|PROS Holdings, Inc.|8-K|2023-07-24|edgar/data/1392972/0001392972-23-000091.txt
1392972|PROS Holdings, Inc.|8-K|2023-07-25|edgar/data/1392972/0001392972-23-000097.txt
1392972|PROS Holdings, Inc.|8-K|2023-08-24|edgar/data/1392972/0001392972-23-000105.txt
1392994|FIRST TRUST SPECIALTY FINANCE & FINANCIAL OPPORTUNITIES FUND|8-K|2023-09-12|edgar/data/1392994/0001445546-23-005763.txt
1392994|FIRST TRUST SPECIALTY FINANCE & FINANCIAL OPPORTUNITIES FUND|N-CSRS|2023-08-07|edgar/data/1392994/0001445546-23-004856.txt
1393052|VEEVA SYSTEMS INC|10-Q|2023-09-01|edgar/data/1393052/0001393052-23-000051.txt
1393052|VEEVA SYSTEMS INC|8-K|2023-08-21|edgar/data/1393052/0001393052-23-000044.txt
1393052|VEEVA SYSTEMS INC|8-K|2023-08-30|edgar/data/1393052/0001393052-23-000048.txt
1393311|Public Storage|10-Q|2023-08-02|edgar/data/1393311/0001393311-23-000080.txt
1393311|Public Storage|8-K12B|2023-08-14|edgar/data/1393311/0001193125-23-211436.txt
1393311|Public Storage|8-K|2023-07-05|edgar/data/1393311/0001193125-23-181950.txt
1393311|Public Storage|8-K|2023-07-21|edgar/data/1393311/0001193125-23-191473.txt
1393311|Public Storage|8-K|2023-07-24|edgar/data/1393311/0001193125-23-191829.txt
1393311|Public Storage|8-K|2023-07-26|edgar/data/1393311/0001193125-23-193627.txt
1393311|Public Storage|8-K|2023-07-26|edgar/data/1393311/0001193125-23-194622.txt
1393311|Public Storage|8-K|2023-08-02|edgar/data/1393311/0001193125-23-201692.txt
1393311|Public Storage|8-K|2023-08-02|edgar/data/1393311/0001393311-23-000079.txt
1393311|Public Storage|8-K|2023-09-11|edgar/data/1393311/0001393311-23-000086.txt
1393311|Public Storage|8-K|2023-09-13|edgar/data/1393311/0001193125-23-234365.txt
1393434|OCULAR THERAPEUTIX, INC|10-Q|2023-08-07|edgar/data/1393434/0001558370-23-013591.txt
1393434|OCULAR THERAPEUTIX, INC|8-K|2023-07-07|edgar/data/1393434/0001104659-23-079140.txt
1393434|OCULAR THERAPEUTIX, INC|8-K|2023-07-12|edgar/data/1393434/0001104659-23-080180.txt
1393434|OCULAR THERAPEUTIX, INC|8-K|2023-08-07|edgar/data/1393434/0001104659-23-088335.txt
1393434|OCULAR THERAPEUTIX, INC|8-K|2023-09-13|edgar/data/1393434/0001104659-23-100234.txt
1393540|IGEN NETWORKS CORP|10-Q|2023-08-22|edgar/data/1393540/0001477932-23-006397.txt
1393540|IGEN NETWORKS CORP|8-K|2023-07-17|edgar/data/1393540/0001477932-23-005336.txt
1393540|IGEN NETWORKS CORP|8-K|2023-09-05|edgar/data/1393540/0001477932-23-006610.txt
1393584|American Well Corp|10-Q|2023-08-02|edgar/data/1393584/0000950170-23-037213.txt
1393584|American Well Corp|8-K|2023-08-02|edgar/data/1393584/0000950170-23-037175.txt
1393612|Discover Financial Services|10-Q|2023-07-28|edgar/data/1393612/0001393612-23-000041.txt
1393612|Discover Financial Services|8-K|2023-07-19|edgar/data/1393612/0001393612-23-000037.txt
1393612|Discover Financial Services|8-K|2023-08-14|edgar/data/1393612/0001193125-23-212472.txt
1393612|Discover Financial Services|8-K|2023-08-14|edgar/data/1393612/0001393612-23-000043.txt
1393612|Discover Financial Services|8-K|2023-09-05|edgar/data/1393612/0001193125-23-228577.txt
1393612|Discover Financial Services|8-K|2023-09-11|edgar/data/1393612/0001393612-23-000045.txt
1393612|Discover Financial Services|8-K|2023-09-29|edgar/data/1393612/0001193125-23-247454.txt
1393726|TIPTREE INC.|10-Q|2023-08-02|edgar/data/1393726/0001393726-23-000069.txt
1393726|TIPTREE INC.|8-K|2023-08-02|edgar/data/1393726/0001393726-23-000068.txt
1393772|WEED, INC.|10-Q|2023-08-14|edgar/data/1393772/0001199835-23-000442.txt
1393781|Quality Industrial Corp.|10-KT|2023-08-21|edgar/data/1393781/0001663577-23-000431.txt
1393781|Quality Industrial Corp.|10-Q|2023-08-10|edgar/data/1393781/0001663577-23-000383.txt
1393781|Quality Industrial Corp.|8-K|2023-08-04|edgar/data/1393781/0001663577-23-000367.txt
1393781|Quality Industrial Corp.|8-K|2023-08-25|edgar/data/1393781/0001663577-23-000449.txt
1393818|Blackstone Inc.|10-Q|2023-08-04|edgar/data/1393818/0001193125-23-203835.txt
1393818|Blackstone Inc.|8-K|2023-07-20|edgar/data/1393818/0001193125-23-190073.txt
1393818|Blackstone Inc.|8-K|2023-08-25|edgar/data/1393818/0001193125-23-221465.txt
1393883|DHI GROUP, INC.|10-Q|2023-08-02|edgar/data/1393883/0001393883-23-000124.txt
1393883|DHI GROUP, INC.|8-K/A|2023-07-28|edgar/data/1393883/0001393883-23-000116.txt
1393883|DHI GROUP, INC.|8-K|2023-07-28|edgar/data/1393883/0001393883-23-000114.txt
1393883|DHI GROUP, INC.|8-K|2023-08-02|edgar/data/1393883/0001393883-23-000122.txt
1393883|DHI GROUP, INC.|8-K|2023-08-11|edgar/data/1393883/0001104659-23-090074.txt
1393883|DHI GROUP, INC.|8-K|2023-08-28|edgar/data/1393883/0001393883-23-000130.txt
1394056|ONE STOP SYSTEMS, INC.|10-Q|2023-08-10|edgar/data/1394056/0000950170-23-041291.txt
1394056|ONE STOP SYSTEMS, INC.|8-K|2023-07-20|edgar/data/1394056/0001193125-23-190186.txt
1394056|ONE STOP SYSTEMS, INC.|8-K|2023-08-10|edgar/data/1394056/0001193125-23-209033.txt
1394108|SUIC Worldwide Holdings Ltd.|10-K/A|2023-08-29|edgar/data/1394108/0001554795-23-000283.txt
1394108|SUIC Worldwide Holdings Ltd.|10-Q/A|2023-08-29|edgar/data/1394108/0001554795-23-000285.txt
1394108|SUIC Worldwide Holdings Ltd.|10-Q|2023-07-03|edgar/data/1394108/0001554795-23-000201.txt
1394108|SUIC Worldwide Holdings Ltd.|10-Q|2023-08-21|edgar/data/1394108/0001554795-23-000270.txt
1394108|SUIC Worldwide Holdings Ltd.|8-K|2023-07-24|edgar/data/1394108/0001554795-23-000224.txt
1394319|Tracon Pharmaceuticals, Inc.|10-Q|2023-08-14|edgar/data/1394319/0000950170-23-042521.txt
1394319|Tracon Pharmaceuticals, Inc.|8-K|2023-07-11|edgar/data/1394319/0000950170-23-032448.txt
1394319|Tracon Pharmaceuticals, Inc.|8-K|2023-08-14|edgar/data/1394319/0000950170-23-042423.txt
1394319|Tracon Pharmaceuticals, Inc.|8-K|2023-09-07|edgar/data/1394319/0000950170-23-047001.txt
1394319|Tracon Pharmaceuticals, Inc.|8-K|2023-09-18|edgar/data/1394319/0000950170-23-048470.txt
1394319|Tracon Pharmaceuticals, Inc.|DEF 14A|2023-08-07|edgar/data/1394319/0000950170-23-039153.txt
1394319|Tracon Pharmaceuticals, Inc.|PRE 14A|2023-07-25|edgar/data/1394319/0000950170-23-034496.txt
1395325|Eaton Vance Risk-Managed Diversified Equity Income Fund|N-CSRS|2023-08-24|edgar/data/1395325/0001193125-23-220183.txt
1395397|WISCONSIN CAPITAL FUNDS INC|485BPOS|2023-07-27|edgar/data/1395397/0000894189-23-005060.txt
1395585|First Trinity Financial CORP|10-Q|2023-08-14|edgar/data/1395585/0001437749-23-023749.txt
1395585|First Trinity Financial CORP|8-K|2023-09-20|edgar/data/1395585/0001437749-23-026457.txt
1395937|Syndax Pharmaceuticals Inc|10-Q|2023-08-03|edgar/data/1395937/0000950170-23-037943.txt
1395937|Syndax Pharmaceuticals Inc|8-K|2023-07-24|edgar/data/1395937/0000950170-23-033937.txt
1395937|Syndax Pharmaceuticals Inc|8-K|2023-08-03|edgar/data/1395937/0000950170-23-037936.txt
1395942|OPENLANE, Inc.|10-Q|2023-08-03|edgar/data/1395942/0001395942-23-000078.txt
1395942|OPENLANE, Inc.|8-K|2023-08-02|edgar/data/1395942/0001395942-23-000076.txt
1396009|Vulcan Materials CO|10-Q|2023-08-04|edgar/data/1396009/0001396009-23-000035.txt
1396009|Vulcan Materials CO|8-K|2023-08-03|edgar/data/1396009/0001140361-23-037768.txt
1396009|Vulcan Materials CO|8-K|2023-09-20|edgar/data/1396009/0001140361-23-044544.txt
1396033|LL Flooring Holdings, Inc.|10-Q|2023-08-09|edgar/data/1396033/0000950170-23-040100.txt
1396033|LL Flooring Holdings, Inc.|8-K|2023-07-06|edgar/data/1396033/0000950170-23-032026.txt
1396033|LL Flooring Holdings, Inc.|8-K|2023-08-09|edgar/data/1396033/0000950170-23-040105.txt
1396033|LL Flooring Holdings, Inc.|8-K|2023-08-11|edgar/data/1396033/0000950170-23-041841.txt
1396033|LL Flooring Holdings, Inc.|8-K|2023-08-15|edgar/data/1396033/0000950170-23-042617.txt
1396033|LL Flooring Holdings, Inc.|8-K|2023-09-01|edgar/data/1396033/0000950170-23-046058.txt
1396092|World Funds Trust|485BPOS|2023-07-28|edgar/data/1396092/0001387131-23-009002.txt
1396092|World Funds Trust|485BPOS|2023-07-28|edgar/data/1396092/0001387131-23-009031.txt
1396092|World Funds Trust|485BPOS|2023-07-28|edgar/data/1396092/0001387131-23-009037.txt
1396092|World Funds Trust|485BPOS|2023-08-28|edgar/data/1396092/0001387131-23-010487.txt
1396440|Main Street Capital CORP|10-Q|2023-08-04|edgar/data/1396440/0001396440-23-000102.txt
1396440|Main Street Capital CORP|8-K|2023-07-13|edgar/data/1396440/0001396440-23-000080.txt
1396440|Main Street Capital CORP|8-K|2023-07-18|edgar/data/1396440/0001396440-23-000084.txt
1396440|Main Street Capital CORP|8-K|2023-08-02|edgar/data/1396440/0001396440-23-000091.txt
1396440|Main Street Capital CORP|8-K|2023-08-03|edgar/data/1396440/0001396440-23-000097.txt
1396536|DUOS TECHNOLOGIES GROUP, INC.|10-Q|2023-08-14|edgar/data/1396536/0001079973-23-001159.txt
1396536|DUOS TECHNOLOGIES GROUP, INC.|8-K|2023-07-20|edgar/data/1396536/0001079973-23-000994.txt
1396536|DUOS TECHNOLOGIES GROUP, INC.|8-K|2023-08-03|edgar/data/1396536/0001079973-23-001050.txt
1396536|DUOS TECHNOLOGIES GROUP, INC.|8-K|2023-08-15|edgar/data/1396536/0001079973-23-001172.txt
1396536|DUOS TECHNOLOGIES GROUP, INC.|S-1/A|2023-08-04|edgar/data/1396536/0001079973-23-001061.txt
1396536|DUOS TECHNOLOGIES GROUP, INC.|S-1|2023-07-14|edgar/data/1396536/0001079973-23-000964.txt
1396814|Pacira BioSciences, Inc.|10-Q|2023-08-02|edgar/data/1396814/0001396814-23-000037.txt
1396814|Pacira BioSciences, Inc.|8-K|2023-08-02|edgar/data/1396814/0001396814-23-000035.txt
1396814|Pacira BioSciences, Inc.|8-K|2023-09-11|edgar/data/1396814/0001396814-23-000045.txt
1396814|Pacira BioSciences, Inc.|8-K|2023-09-26|edgar/data/1396814/0001396814-23-000048.txt
1396878|United States Gasoline Fund, LP|10-Q|2023-08-04|edgar/data/1396878/0001410578-23-001544.txt
1396878|United States Gasoline Fund, LP|8-K|2023-07-31|edgar/data/1396878/0001104659-23-085647.txt
1396878|United States Gasoline Fund, LP|8-K|2023-08-08|edgar/data/1396878/0001171200-23-000370.txt
1396878|United States Gasoline Fund, LP|8-K|2023-08-28|edgar/data/1396878/0001104659-23-095595.txt
1396878|United States Gasoline Fund, LP|8-K|2023-09-29|edgar/data/1396878/0001104659-23-105095.txt
1397016|Optex Systems Holdings Inc|10-Q|2023-08-16|edgar/data/1397016/0001493152-23-029153.txt
1397047|FlexShopper, Inc.|10-Q|2023-08-14|edgar/data/1397047/0001213900-23-066993.txt
1397047|FlexShopper, Inc.|8-K|2023-07-03|edgar/data/1397047/0001213900-23-054111.txt
1397047|FlexShopper, Inc.|8-K|2023-08-14|edgar/data/1397047/0001213900-23-066994.txt
1397183|Iveda Solutions, Inc.|10-Q|2023-08-14|edgar/data/1397183/0001493152-23-028473.txt
1397183|Iveda Solutions, Inc.|8-K|2023-09-29|edgar/data/1397183/0001493152-23-034864.txt
1397187|lululemon athletica inc.|10-Q|2023-08-31|edgar/data/1397187/0001397187-23-000044.txt
1397187|lululemon athletica inc.|8-K|2023-08-31|edgar/data/1397187/0001397187-23-000043.txt
1397187|lululemon athletica inc.|8-K|2023-09-13|edgar/data/1397187/0001397187-23-000046.txt
1397702|Silk Road Medical Inc|10-Q|2023-08-08|edgar/data/1397702/0001397702-23-000051.txt
1397702|Silk Road Medical Inc|8-K|2023-08-01|edgar/data/1397702/0001397702-23-000048.txt
1397702|Silk Road Medical Inc|8-K|2023-09-15|edgar/data/1397702/0001397702-23-000054.txt
1397911|LPL Financial Holdings Inc.|10-Q|2023-08-01|edgar/data/1397911/0001397911-23-000126.txt
1397911|LPL Financial Holdings Inc.|8-K|2023-07-27|edgar/data/1397911/0001397911-23-000122.txt
1397911|LPL Financial Holdings Inc.|8-K|2023-08-24|edgar/data/1397911/0001397911-23-000129.txt
1397933|SEPARATE ACCOUNT NO. 3|497|2023-08-11|edgar/data/1397933/0001193125-23-210513.txt
1397933|SEPARATE ACCOUNT NO. 3|497|2023-09-13|edgar/data/1397933/0001193125-23-234153.txt
1397934|SEPARATE ACCOUNT NO. 4|497|2023-08-11|edgar/data/1397934/0001193125-23-210549.txt
1397934|SEPARATE ACCOUNT NO. 4|497|2023-09-13|edgar/data/1397934/0001193125-23-234155.txt
1397935|SEPARATE ACCOUNT NO.10|497|2023-08-11|edgar/data/1397935/0001193125-23-210585.txt
1397935|SEPARATE ACCOUNT NO.10|497|2023-09-13|edgar/data/1397935/0001193125-23-234157.txt
1397937|SEPARATE ACCOUNT NO. 66|485BPOS|2023-08-11|edgar/data/1397937/0001193125-23-210384.txt
1397937|SEPARATE ACCOUNT NO. 66|497|2023-09-13|edgar/data/1397937/0001193125-23-234152.txt
1397940|SEPARATE ACCOUNT NO. 206|485BPOS|2023-08-11|edgar/data/1397940/0001193125-23-210382.txt
1397940|SEPARATE ACCOUNT NO. 206|497|2023-09-13|edgar/data/1397940/0001193125-23-234154.txt
1398078|BlackRock Funds II|485BPOS|2023-09-26|edgar/data/1398078/0001193125-23-242179.txt
1398453|Xinyuan Real Estate Co., Ltd.|20-F/A|2023-08-22|edgar/data/1398453/0001104659-23-094086.txt
