Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    June 30, 2023
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
1065280|NETFLIX INC|8-K|2023-06-06|edgar/data/1065280/0001065280-23-000173.txt
1065280|NETFLIX INC|DEF 14A|2023-04-21|edgar/data/1065280/0001193125-23-110513.txt
106532|WEYCO GROUP INC|10-Q|2023-05-10|edgar/data/106532/0001410578-23-000969.txt
106532|WEYCO GROUP INC|8-K|2023-05-02|edgar/data/106532/0001104659-23-055015.txt
106532|WEYCO GROUP INC|8-K|2023-05-04|edgar/data/106532/0001104659-23-056026.txt
106532|WEYCO GROUP INC|DEF 14A|2023-04-06|edgar/data/106532/0001104659-23-042348.txt
106535|WEYERHAEUSER CO|10-Q|2023-04-28|edgar/data/106535/0000950170-23-015874.txt
106535|WEYERHAEUSER CO|8-K|2023-04-27|edgar/data/106535/0000950170-23-015328.txt
106535|WEYERHAEUSER CO|8-K|2023-05-12|edgar/data/106535/0000950170-23-021798.txt
106535|WEYERHAEUSER CO|8-K|2023-05-15|edgar/data/106535/0000950170-23-021902.txt
106535|WEYERHAEUSER CO|8-K|2023-05-17|edgar/data/106535/0001193125-23-147105.txt
106535|WEYERHAEUSER CO|8-K|2023-06-20|edgar/data/106535/0000950170-23-028944.txt
106535|WEYERHAEUSER CO|8-K|2023-06-28|edgar/data/106535/0000950170-23-030408.txt
1065696|LKQ CORP|10-Q|2023-04-27|edgar/data/1065696/0001065696-23-000040.txt
1065696|LKQ CORP|8-K|2023-04-27|edgar/data/1065696/0001065696-23-000038.txt
1065696|LKQ CORP|8-K|2023-05-11|edgar/data/1065696/0001065696-23-000045.txt
1065696|LKQ CORP|8-K|2023-05-16|edgar/data/1065696/0001065696-23-000050.txt
1065696|LKQ CORP|8-K|2023-05-26|edgar/data/1065696/0001065696-23-000054.txt
1065698|MFS VARIABLE INSURANCE TRUST III|485BPOS|2023-04-27|edgar/data/1065698/0001104659-23-050905.txt
1065698|MFS VARIABLE INSURANCE TRUST III|497|2023-06-21|edgar/data/1065698/0001104659-23-073168.txt
1065698|MFS VARIABLE INSURANCE TRUST III|497|2023-06-21|edgar/data/1065698/0001104659-23-073173.txt
1065698|MFS VARIABLE INSURANCE TRUST III|497|2023-06-21|edgar/data/1065698/0001104659-23-073188.txt
1065837|SKECHERS USA INC|10-Q|2023-05-05|edgar/data/1065837/0001564590-23-007046.txt
1065837|SKECHERS USA INC|8-K|2023-04-27|edgar/data/1065837/0001564590-23-006470.txt
1065837|SKECHERS USA INC|8-K|2023-06-16|edgar/data/1065837/0000950170-23-028586.txt
1065837|SKECHERS USA INC|DEF 14A|2023-05-01|edgar/data/1065837/0001193125-23-130692.txt
1065837|SKECHERS USA INC|PRE 14A|2023-04-21|edgar/data/1065837/0001193125-23-110717.txt
1065899|ALIGHT SERIES TRUST|485BPOS|2023-04-28|edgar/data/1065899/0001193125-23-127250.txt
1066194|EGAIN Corp|10-Q|2023-05-11|edgar/data/1066194/0001558370-23-009362.txt
1066194|EGAIN Corp|8-K|2023-05-11|edgar/data/1066194/0001558370-23-009360.txt
1066247|REGENCY CENTERS LP|10-Q|2023-05-05|edgar/data/1066247/0000950170-23-018317.txt
1066247|REGENCY CENTERS LP|8-K|2023-05-05|edgar/data/1066247/0000950170-23-018022.txt
1066247|REGENCY CENTERS LP|8-K|2023-05-11|edgar/data/1066247/0000950170-23-020879.txt
1066247|REGENCY CENTERS LP|8-K|2023-05-18|edgar/data/1066247/0001193125-23-147670.txt
1066247|REGENCY CENTERS LP|8-K|2023-05-18|edgar/data/1066247/0001193125-23-148249.txt
1066247|REGENCY CENTERS LP|8-K|2023-05-25|edgar/data/1066247/0000950170-23-024152.txt
106640|WHIRLPOOL CORP /DE/|10-Q|2023-04-25|edgar/data/106640/0000106640-23-000089.txt
106640|WHIRLPOOL CORP /DE/|8-K|2023-04-20|edgar/data/106640/0000106640-23-000058.txt
106640|WHIRLPOOL CORP /DE/|8-K|2023-04-24|edgar/data/106640/0000106640-23-000083.txt
1066602|Voya FUNDS TRUST|485BPOS|2023-04-17|edgar/data/1066602/0001683863-23-003233.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|10-Q|2023-04-24|edgar/data/1066605/0001066605-23-000034.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|8-K|2023-04-24|edgar/data/1066605/0001066605-23-000032.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|8-K|2023-05-25|edgar/data/1066605/0001193125-23-154193.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|8-K|2023-06-22|edgar/data/1066605/0001193125-23-171955.txt
1066605|HEIDRICK & STRUGGLES INTERNATIONAL INC|DEF 14A|2023-04-14|edgar/data/1066605/0001193125-23-101649.txt
1066656|Ceres Classic L.P.|10-Q|2023-05-11|edgar/data/1066656/0001193125-23-141887.txt
1066684|THEGLOBE COM INC|10-Q|2023-05-12|edgar/data/1066684/0001410578-23-001086.txt
1066719|Taihe Group, Inc.|10-Q|2023-05-30|edgar/data/1066719/0001683168-23-003732.txt
1066719|Taihe Group, Inc.|8-K|2023-06-21|edgar/data/1066719/0001683168-23-004304.txt
1066764|Bitech Technologies Corp|10-Q|2023-05-15|edgar/data/1066764/0001493152-23-017428.txt
1066764|Bitech Technologies Corp|8-K|2023-04-10|edgar/data/1066764/0001493152-23-011708.txt
1066923|Future FinTech Group Inc.|10-K|2023-04-19|edgar/data/1066923/0001213900-23-031057.txt
1066923|Future FinTech Group Inc.|10-Q|2023-05-22|edgar/data/1066923/0001213900-23-041968.txt
1066923|Future FinTech Group Inc.|8-K|2023-04-19|edgar/data/1066923/0001213900-23-031043.txt
1066923|Future FinTech Group Inc.|8-K|2023-04-24|edgar/data/1066923/0001213900-23-031804.txt
1067063|Veris Residential, L.P.|10-Q|2023-04-26|edgar/data/1067063/0000924901-23-000016.txt
1067063|Veris Residential, L.P.|8-K|2023-04-05|edgar/data/1067063/0001104659-23-042183.txt
1067063|Veris Residential, L.P.|8-K|2023-04-07|edgar/data/1067063/0001104659-23-043198.txt
1067063|Veris Residential, L.P.|8-K|2023-06-05|edgar/data/1067063/0001104659-23-067849.txt
1067063|Veris Residential, L.P.|8-K|2023-06-15|edgar/data/1067063/0001104659-23-071636.txt
1067294|CRACKER BARREL OLD COUNTRY STORE, INC|10-Q|2023-06-06|edgar/data/1067294/0001140361-23-028528.txt
1067294|CRACKER BARREL OLD COUNTRY STORE, INC|8-K|2023-06-06|edgar/data/1067294/0001104659-23-068341.txt
1067442|PRUDENTIAL INVESTMENT PORTFOLIOS 16|497|2023-04-21|edgar/data/1067442/0001683863-23-003628.txt
1067490|TIAA CREF LIFE SEPARATE ACCOUNT VA-1|485BPOS|2023-04-28|edgar/data/1067490/0001193125-23-125810.txt
1067490|TIAA CREF LIFE SEPARATE ACCOUNT VA-1|485BPOS|2023-04-28|edgar/data/1067490/0001193125-23-127333.txt
1067491|Infosys Ltd|20-F|2023-06-15|edgar/data/1067491/0000950170-23-028187.txt
1067701|UNITED RENTALS, INC.|10-Q|2023-04-26|edgar/data/1067701/0001067701-23-000020.txt
1067701|UNITED RENTALS, INC.|8-K|2023-04-06|edgar/data/1067701/0001193125-23-092613.txt
1067701|UNITED RENTALS, INC.|8-K|2023-04-26|edgar/data/1067701/0001067701-23-000022.txt
1067701|UNITED RENTALS, INC.|8-K|2023-05-04|edgar/data/1067701/0000950170-23-017888.txt
1067701|UNITED RENTALS, INC.|8-K|2023-06-16|edgar/data/1067701/0001104659-23-072252.txt
1067837|AUDACY, INC.|10-Q|2023-05-10|edgar/data/1067837/0001067837-23-000024.txt
1067837|AUDACY, INC.|8-K|2023-04-26|edgar/data/1067837/0001193125-23-118721.txt
1067837|AUDACY, INC.|8-K|2023-05-10|edgar/data/1067837/0001193125-23-140103.txt
1067837|AUDACY, INC.|8-K|2023-05-17|edgar/data/1067837/0001193125-23-146495.txt
1067837|AUDACY, INC.|8-K|2023-05-17|edgar/data/1067837/0001193125-23-147165.txt
1067837|AUDACY, INC.|8-K|2023-05-26|edgar/data/1067837/0001193125-23-155475.txt
1067837|AUDACY, INC.|8-K|2023-06-06|edgar/data/1067837/0001193125-23-161604.txt
1067837|AUDACY, INC.|8-K|2023-06-23|edgar/data/1067837/0001193125-23-173926.txt
1067837|AUDACY, INC.|8-K|2023-06-30|edgar/data/1067837/0001193125-23-179466.txt
1067837|AUDACY, INC.|DEF 14A|2023-04-04|edgar/data/1067837/0001067837-23-000017.txt
1067873|AS-IP TECH INC|10-Q|2023-05-15|edgar/data/1067873/0001393905-23-000223.txt
1067983|BERKSHIRE HATHAWAY INC|10-Q|2023-05-08|edgar/data/1067983/0000950170-23-018438.txt
1067983|BERKSHIRE HATHAWAY INC|8-K|2023-04-20|edgar/data/1067983/0001193125-23-108422.txt
1067983|BERKSHIRE HATHAWAY INC|8-K|2023-05-02|edgar/data/1067983/0001193125-23-130806.txt
1067983|BERKSHIRE HATHAWAY INC|8-K|2023-05-10|edgar/data/1067983/0001193125-23-140854.txt
1068148|PARK OHIO INDUSTRIES INC/OH|10-Q|2023-05-04|edgar/data/1068148/0001068148-23-000007.txt
1068204|TIAA-CREF LIFE FUNDS|485BPOS|2023-04-20|edgar/data/1068204/0000930413-23-001262.txt
1068663|VICTORY VARIABLE INSURANCE FUNDS|485BPOS|2023-04-14|edgar/data/1068663/0001683863-23-003220.txt
1068689|Data443 Risk Mitigation, Inc.|10-Q|2023-05-15|edgar/data/1068689/0001493152-23-017327.txt
1068689|Data443 Risk Mitigation, Inc.|8-K|2023-05-15|edgar/data/1068689/0001493152-23-017486.txt
1068689|Data443 Risk Mitigation, Inc.|8-K|2023-05-26|edgar/data/1068689/0001493152-23-019294.txt
1068851|PROSPERITY BANCSHARES INC|10-Q|2023-05-05|edgar/data/1068851/0000950170-23-018256.txt
1068851|PROSPERITY BANCSHARES INC|8-K|2023-04-19|edgar/data/1068851/0000950170-23-013515.txt
1068851|PROSPERITY BANCSHARES INC|8-K|2023-04-26|edgar/data/1068851/0000950170-23-014548.txt
1068851|PROSPERITY BANCSHARES INC|8-K|2023-05-01|edgar/data/1068851/0000950170-23-016280.txt
1068875|AVANTAX, INC.|10-Q|2023-05-08|edgar/data/1068875/0001068875-23-000077.txt
1068875|AVANTAX, INC.|8-K/A|2023-06-05|edgar/data/1068875/0001068875-23-000100.txt
1068875|AVANTAX, INC.|8-K|2023-04-04|edgar/data/1068875/0001068875-23-000061.txt
1068875|AVANTAX, INC.|8-K|2023-05-05|edgar/data/1068875/0001068875-23-000066.txt
1068875|AVANTAX, INC.|8-K|2023-05-08|edgar/data/1068875/0001068875-23-000076.txt
1068875|AVANTAX, INC.|DEF 14A|2023-04-03|edgar/data/1068875/0001387131-23-004415.txt
1069157|EAST WEST BANCORP INC|10-Q|2023-05-09|edgar/data/1069157/0001069157-23-000057.txt
1069157|EAST WEST BANCORP INC|8-K|2023-04-20|edgar/data/1069157/0001069157-23-000038.txt
1069157|EAST WEST BANCORP INC|8-K|2023-05-24|edgar/data/1069157/0001069157-23-000065.txt
1069157|EAST WEST BANCORP INC|DEF 14A|2023-04-10|edgar/data/1069157/0001174947-23-000552.txt
1069183|AXON ENTERPRISE, INC.|10-Q|2023-05-09|edgar/data/1069183/0001069183-23-000030.txt
1069183|AXON ENTERPRISE, INC.|8-K|2023-05-09|edgar/data/1069183/0001069183-23-000027.txt
1069183|AXON ENTERPRISE, INC.|8-K|2023-06-02|edgar/data/1069183/0001558370-23-010762.txt
1069183|AXON ENTERPRISE, INC.|DEF 14A|2023-04-21|edgar/data/1069183/0001069183-23-000019.txt
1069183|AXON ENTERPRISE, INC.|PRE 14A|2023-04-10|edgar/data/1069183/0001069183-23-000014.txt
1069202|LENNOX INTERNATIONAL INC|10-Q|2023-04-27|edgar/data/1069202/0001628280-23-013427.txt
1069202|LENNOX INTERNATIONAL INC|8-K|2023-04-18|edgar/data/1069202/0001193125-23-104192.txt
1069202|LENNOX INTERNATIONAL INC|8-K|2023-04-27|edgar/data/1069202/0001193125-23-120058.txt
1069202|LENNOX INTERNATIONAL INC|8-K|2023-05-19|edgar/data/1069202/0001628280-23-019040.txt
1069202|LENNOX INTERNATIONAL INC|DEF 14A|2023-04-06|edgar/data/1069202/0001193125-23-093419.txt
1069258|KRATOS DEFENSE & SECURITY SOLUTIONS, INC.|10-Q|2023-05-03|edgar/data/1069258/0001069258-23-000027.txt
1069258|KRATOS DEFENSE & SECURITY SOLUTIONS, INC.|8-K|2023-05-03|edgar/data/1069258/0001069258-23-000025.txt
1069258|KRATOS DEFENSE & SECURITY SOLUTIONS, INC.|8-K|2023-05-26|edgar/data/1069258/0001069258-23-000034.txt
1069258|KRATOS DEFENSE & SECURITY SOLUTIONS, INC.|DEF 14A|2023-04-14|edgar/data/1069258/0001069258-23-000013.txt
1069308|Acer Therapeutics Inc.|10-Q|2023-05-15|edgar/data/1069308/0000950170-23-022296.txt
1069308|Acer Therapeutics Inc.|8-K|2023-04-27|edgar/data/1069308/0001193125-23-119705.txt
1069308|Acer Therapeutics Inc.|8-K|2023-05-01|edgar/data/1069308/0000950170-23-016043.txt
1069308|Acer Therapeutics Inc.|8-K|2023-05-04|edgar/data/1069308/0000950170-23-017313.txt
1069308|Acer Therapeutics Inc.|8-K|2023-05-15|edgar/data/1069308/0000950170-23-022284.txt
1069308|Acer Therapeutics Inc.|8-K|2023-05-22|edgar/data/1069308/0000950170-23-023449.txt
1069308|Acer Therapeutics Inc.|8-K|2023-06-07|edgar/data/1069308/0000950170-23-026809.txt
1069308|Acer Therapeutics Inc.|8-K|2023-06-26|edgar/data/1069308/0000950170-23-029735.txt
1069394|FLEXIBLE SOLUTIONS INTERNATIONAL INC|10-Q|2023-05-15|edgar/data/1069394/0001493152-23-017255.txt
1069394|FLEXIBLE SOLUTIONS INTERNATIONAL INC|8-K|2023-04-03|edgar/data/1069394/0001493152-23-010610.txt
1069394|FLEXIBLE SOLUTIONS INTERNATIONAL INC|8-K|2023-05-16|edgar/data/1069394/0001493152-23-017796.txt
1069530|CASSAVA SCIENCES INC|10-Q|2023-05-01|edgar/data/1069530/0001069530-23-000017.txt
1069530|CASSAVA SCIENCES INC|8-K|2023-05-01|edgar/data/1069530/0001171843-23-002712.txt
1069530|CASSAVA SCIENCES INC|8-K|2023-05-01|edgar/data/1069530/0001493152-23-015041.txt
1069530|CASSAVA SCIENCES INC|8-K|2023-05-08|edgar/data/1069530/0001069530-23-000021.txt
1069533|RGC RESOURCES INC|10-Q|2023-05-05|edgar/data/1069533/0001437749-23-012774.txt
1069533|RGC RESOURCES INC|8-K|2023-04-04|edgar/data/1069533/0001437749-23-009276.txt
1069533|RGC RESOURCES INC|8-K|2023-04-27|edgar/data/1069533/0001437749-23-011384.txt
1069533|RGC RESOURCES INC|8-K|2023-05-05|edgar/data/1069533/0001437749-23-012703.txt
1069533|RGC RESOURCES INC|8-K|2023-05-08|edgar/data/1069533/0001437749-23-012910.txt
1069533|RGC RESOURCES INC|8-K|2023-05-22|edgar/data/1069533/0001437749-23-015360.txt
1069533|RGC RESOURCES INC|8-K|2023-06-05|edgar/data/1069533/0001437749-23-016654.txt
1069533|RGC RESOURCES INC|8-K|2023-06-22|edgar/data/1069533/0001437749-23-018133.txt
1069533|RGC RESOURCES INC|8-K|2023-06-29|edgar/data/1069533/0001437749-23-018862.txt
1069878|TREX CO INC|10-Q|2023-05-08|edgar/data/1069878/0001193125-23-138415.txt
1069878|TREX CO INC|8-K/A|2023-05-16|edgar/data/1069878/0001193125-23-145696.txt
1069878|TREX CO INC|8-K|2023-04-24|edgar/data/1069878/0001193125-23-112859.txt
1069878|TREX CO INC|8-K|2023-05-08|edgar/data/1069878/0001157523-23-000766.txt
1069878|TREX CO INC|8-K|2023-05-24|edgar/data/1069878/0001193125-23-153003.txt
1069878|TREX CO INC|8-K|2023-06-07|edgar/data/1069878/0001193125-23-162339.txt
1069899|PHIBRO ANIMAL HEALTH CORP|10-Q|2023-05-03|edgar/data/1069899/0001558370-23-007830.txt
1069899|PHIBRO ANIMAL HEALTH CORP|8-K|2023-05-01|edgar/data/1069899/0001104659-23-054358.txt
1069899|PHIBRO ANIMAL HEALTH CORP|8-K|2023-05-03|edgar/data/1069899/0001558370-23-007861.txt
1069899|PHIBRO ANIMAL HEALTH CORP|8-K|2023-06-16|edgar/data/1069899/0001104659-23-072253.txt
1070050|AppTech Payments Corp.|10-Q|2023-05-08|edgar/data/1070050/0001683168-23-003031.txt
1070050|AppTech Payments Corp.|8-K|2023-04-05|edgar/data/1070050/0001683168-23-002168.txt
1070050|AppTech Payments Corp.|8-K|2023-05-05|edgar/data/1070050/0001683168-23-002953.txt
1070050|AppTech Payments Corp.|8-K|2023-06-07|edgar/data/1070050/0001683168-23-003963.txt
1070050|AppTech Payments Corp.|8-K|2023-06-16|edgar/data/1070050/0001683168-23-004229.txt
1070050|AppTech Payments Corp.|8-K|2023-06-21|edgar/data/1070050/0001683168-23-004301.txt
1070081|PTC THERAPEUTICS, INC.|10-Q|2023-04-27|edgar/data/1070081/0001070081-23-000028.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2023-04-18|edgar/data/1070081/0001070081-23-000015.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2023-04-27|edgar/data/1070081/0001070081-23-000026.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2023-05-17|edgar/data/1070081/0001070081-23-000030.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2023-05-23|edgar/data/1070081/0001104659-23-063688.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2023-06-06|edgar/data/1070081/0001070081-23-000033.txt
1070081|PTC THERAPEUTICS, INC.|8-K|2023-06-21|edgar/data/1070081/0001070081-23-000036.txt
1070081|PTC THERAPEUTICS, INC.|DEF 14A|2023-04-26|edgar/data/1070081/0001070081-23-000020.txt
1070231|VARIABLE ANNUITY ACCOUNT SEVEN|485BPOS|2023-04-27|edgar/data/1070231/0001193125-23-119776.txt
1070231|VARIABLE ANNUITY ACCOUNT SEVEN|497|2023-06-30|edgar/data/1070231/0001193125-23-180001.txt
1070235|BLACKBERRY Ltd|10-Q|2023-06-30|edgar/data/1070235/0001070235-23-000111.txt
1070235|BLACKBERRY Ltd|8-K|2023-05-01|edgar/data/1070235/0001070235-23-000070.txt
1070235|BLACKBERRY Ltd|8-K|2023-05-11|edgar/data/1070235/0001070235-23-000072.txt
1070235|BLACKBERRY Ltd|8-K|2023-05-17|edgar/data/1070235/0001070235-23-000083.txt
1070235|BLACKBERRY Ltd|8-K|2023-06-27|edgar/data/1070235/0001070235-23-000102.txt
1070235|BLACKBERRY Ltd|8-K|2023-06-28|edgar/data/1070235/0001070235-23-000104.txt
1070235|BLACKBERRY Ltd|DEF 14A|2023-05-16|edgar/data/1070235/0001070235-23-000080.txt
1070296|FIRST CAPITAL INC|10-Q|2023-05-15|edgar/data/1070296/0001171843-23-003319.txt
1070296|FIRST CAPITAL INC|8-K|2023-04-03|edgar/data/1070296/0001104659-23-040874.txt
1070296|FIRST CAPITAL INC|8-K|2023-04-28|edgar/data/1070296/0001171843-23-002688.txt
1070296|FIRST CAPITAL INC|8-K|2023-05-30|edgar/data/1070296/0001104659-23-065674.txt
1070296|FIRST CAPITAL INC|8-K|2023-06-30|edgar/data/1070296/0001104659-23-077056.txt
1070296|FIRST CAPITAL INC|DEF 14A|2023-04-12|edgar/data/1070296/0001104659-23-044571.txt
1070304|ORIX CORP|20-F|2023-06-26|edgar/data/1070304/0001193125-23-174371.txt
1070412|CNX Resources Corp|10-Q|2023-04-27|edgar/data/1070412/0001070412-23-000071.txt
1070412|CNX Resources Corp|8-K|2023-04-27|edgar/data/1070412/0001070412-23-000068.txt
1070412|CNX Resources Corp|8-K|2023-05-04|edgar/data/1070412/0001070412-23-000079.txt
1070412|CNX Resources Corp|8-K|2023-05-26|edgar/data/1070412/0001070412-23-000082.txt
1070412|CNX Resources Corp|8-K|2023-06-15|edgar/data/1070412/0001070412-23-000085.txt
1070423|PLAINS ALL AMERICAN PIPELINE LP|10-Q|2023-05-10|edgar/data/1070423/0001070423-23-000012.txt
1070423|PLAINS ALL AMERICAN PIPELINE LP|8-K|2023-05-05|edgar/data/1070423/0001070423-23-000009.txt
1070423|PLAINS ALL AMERICAN PIPELINE LP|8-K|2023-05-26|edgar/data/1070423/0001104659-23-065490.txt
1070423|PLAINS ALL AMERICAN PIPELINE LP|DEF 14A|2023-04-14|edgar/data/1070423/0001104659-23-045124.txt
1070494|ACADIA PHARMACEUTICALS INC|10-Q|2023-05-08|edgar/data/1070494/0000950170-23-018927.txt
1070494|ACADIA PHARMACEUTICALS INC|8-K|2023-05-08|edgar/data/1070494/0000950170-23-018800.txt
1070494|ACADIA PHARMACEUTICALS INC|8-K|2023-06-02|edgar/data/1070494/0001193125-23-159833.txt
1070494|ACADIA PHARMACEUTICALS INC|DEF 14A|2023-05-01|edgar/data/1070494/0000950170-23-015969.txt
1070524|GREENE COUNTY BANCORP INC|10-Q|2023-05-11|edgar/data/1070524/0001140361-23-024091.txt
1070524|GREENE COUNTY BANCORP INC|8-K|2023-04-19|edgar/data/1070524/0001140361-23-019158.txt
1070524|GREENE COUNTY BANCORP INC|8-K|2023-04-20|edgar/data/1070524/0001140361-23-019375.txt
1070680|CF BANKSHARES INC.|10-Q|2023-05-15|edgar/data/1070680/0001070680-23-000018.txt
1070680|CF BANKSHARES INC.|8-K|2023-05-10|edgar/data/1070680/0001070680-23-000015.txt
1070680|CF BANKSHARES INC.|8-K|2023-06-07|edgar/data/1070680/0001070680-23-000021.txt
1070680|CF BANKSHARES INC.|8-K|2023-06-08|edgar/data/1070680/0001070680-23-000023.txt
1070750|HOST HOTELS & RESORTS, INC.|10-Q|2023-05-05|edgar/data/1070750/0000950170-23-018229.txt
1070750|HOST HOTELS & RESORTS, INC.|8-K|2023-05-03|edgar/data/1070750/0000950170-23-017303.txt
1070750|HOST HOTELS & RESORTS, INC.|8-K|2023-05-22|edgar/data/1070750/0000950170-23-023472.txt
1070750|HOST HOTELS & RESORTS, INC.|8-K|2023-05-31|edgar/data/1070750/0001193125-23-157893.txt
1070750|HOST HOTELS & RESORTS, INC.|DEF 14A|2023-04-05|edgar/data/1070750/0001193125-23-091642.txt
1070985|CoreCivic, Inc.|10-Q|2023-05-04|edgar/data/1070985/0000950170-23-017636.txt
1070985|CoreCivic, Inc.|8-K|2023-05-04|edgar/data/1070985/0001193125-23-135094.txt
1070985|CoreCivic, Inc.|8-K|2023-05-15|edgar/data/1070985/0001193125-23-144941.txt
1071236|RED RIVER BANCSHARES INC|10-Q|2023-05-10|edgar/data/1071236/0001071236-23-000043.txt
1071236|RED RIVER BANCSHARES INC|8-K|2023-04-28|edgar/data/1071236/0001071236-23-000033.txt
1071236|RED RIVER BANCSHARES INC|8-K|2023-04-28|edgar/data/1071236/0001071236-23-000035.txt
1071236|RED RIVER BANCSHARES INC|8-K|2023-05-08|edgar/data/1071236/0001071236-23-000037.txt
1071236|RED RIVER BANCSHARES INC|8-K|2023-05-25|edgar/data/1071236/0001071236-23-000046.txt
1071255|GOLDEN ENTERTAINMENT, INC.|10-Q|2023-05-10|edgar/data/1071255/0001071255-23-000053.txt
1071255|GOLDEN ENTERTAINMENT, INC.|8-K|2023-05-10|edgar/data/1071255/0001071255-23-000051.txt
1071255|GOLDEN ENTERTAINMENT, INC.|8-K|2023-05-26|edgar/data/1071255/0001071255-23-000061.txt
1071255|GOLDEN ENTERTAINMENT, INC.|8-K|2023-05-30|edgar/data/1071255/0001193125-23-155694.txt
1071255|GOLDEN ENTERTAINMENT, INC.|DEF 14A|2023-04-12|edgar/data/1071255/0001071255-23-000039.txt
1071321|TURKCELL ILETISIM HIZMETLERI A S|20-F|2023-04-27|edgar/data/1071321/0001104659-23-051268.txt
1071371|BANCOLOMBIA SA|20-F|2023-04-03|edgar/data/1071371/0001558370-23-005367.txt
107140|JOHN WILEY & SONS, INC.|10-K|2023-06-26|edgar/data/107140/0000107140-23-000092.txt
107140|JOHN WILEY & SONS, INC.|8-K|2023-06-15|edgar/data/107140/0000107140-23-000083.txt
107140|JOHN WILEY & SONS, INC.|8-K|2023-06-26|edgar/data/107140/0000107140-23-000093.txt
1071438|BRASKEM SA|20-F|2023-04-25|edgar/data/1071438/0001292814-23-001738.txt
1071739|CENTENE CORP|10-Q|2023-04-25|edgar/data/1071739/0001071739-23-000116.txt
1071739|CENTENE CORP|8-K|2023-04-25|edgar/data/1071739/0001071739-23-000114.txt
1071739|CENTENE CORP|8-K|2023-05-15|edgar/data/1071739/0001071739-23-000148.txt
1071739|CENTENE CORP|8-K|2023-05-22|edgar/data/1071739/0001071739-23-000151.txt
1071739|CENTENE CORP|8-K|2023-06-06|edgar/data/1071739/0001071739-23-000157.txt
1071873|MP63 FUND INC|485BPOS|2023-06-28|edgar/data/1071873/0001162044-23-000680.txt
1071899|BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC.|DEF 14A|2023-05-23|edgar/data/1071899/0001193125-23-151865.txt
1072379|NORTHWEST BIOTHERAPEUTICS INC|10-Q|2023-05-10|edgar/data/1072379/0001410578-23-000976.txt
1072627|KINGSWAY FINANCIAL SERVICES INC|10-Q|2023-05-09|edgar/data/1072627/0001437749-23-013289.txt
1072627|KINGSWAY FINANCIAL SERVICES INC|8-K|2023-04-17|edgar/data/1072627/0001437749-23-010382.txt
1072627|KINGSWAY FINANCIAL SERVICES INC|8-K|2023-04-21|edgar/data/1072627/0001437749-23-010815.txt
1072627|KINGSWAY FINANCIAL SERVICES INC|8-K|2023-05-09|edgar/data/1072627/0001437749-23-013296.txt
1072627|KINGSWAY FINANCIAL SERVICES INC|8-K|2023-05-18|edgar/data/1072627/0001437749-23-015107.txt
107263|WILLIAMS COMPANIES, INC.|10-Q|2023-05-03|edgar/data/107263/0000107263-23-000013.txt
107263|WILLIAMS COMPANIES, INC.|8-K|2023-04-28|edgar/data/107263/0001193125-23-123966.txt
107263|WILLIAMS COMPANIES, INC.|8-K|2023-05-03|edgar/data/107263/0000107263-23-000011.txt
1072725|GOLD RESERVE INC|20-F|2023-04-27|edgar/data/1072725/0001072725-23-000009.txt
1072725|GOLD RESERVE INC|6-K|2023-05-17|edgar/data/1072725/0001072725-23-000017.txt
1072842|FIRST CAPITAL INTERNATIONAL INC|10-Q|2023-05-10|edgar/data/1072842/0001185185-23-000467.txt
1073748|YUMMIES INC|10-Q|2023-06-15|edgar/data/1073748/0001213900-23-049131.txt
1074486|SEPARATE ACCOUNT A OF PACIFIC LIFE & ANNUITY CO|485BPOS|2023-04-20|edgar/data/1074486/0001104659-23-047795.txt
1074486|SEPARATE ACCOUNT A OF PACIFIC LIFE & ANNUITY CO|485BPOS|2023-04-20|edgar/data/1074486/0001104659-23-047804.txt
1074486|SEPARATE ACCOUNT A OF PACIFIC LIFE & ANNUITY CO|485BPOS|2023-04-20|edgar/data/1074486/0001104659-23-047809.txt
1074486|SEPARATE ACCOUNT A OF PACIFIC LIFE & ANNUITY CO|485BPOS|2023-04-20|edgar/data/1074486/0001104659-23-047848.txt
1074486|SEPARATE ACCOUNT A OF PACIFIC LIFE & ANNUITY CO|485BPOS|2023-04-21|edgar/data/1074486/0001104659-23-048428.txt
1074486|SEPARATE ACCOUNT A OF PACIFIC LIFE & ANNUITY CO|485BPOS|2023-04-21|edgar/data/1074486/0001104659-23-048445.txt
1074486|SEPARATE ACCOUNT A OF PACIFIC LIFE & ANNUITY CO|485BPOS|2023-04-21|edgar/data/1074486/0001104659-23-048449.txt
